,source,target,weight
1359,33778,34507,1
1360,33778,35232,1
1361,33778,35409,1
1362,33778,35829,1
1363,33778,36484,1
1364,33784,33799,1
1365,33784,34164,1
1366,33784,34182,1
1367,33784,35074,1
1368,33784,35098,1
1369,33784,35264,1
1370,33784,35404,1
1371,33784,35449,1
1372,33784,36307,1
1373,33787,33901,1
1374,33787,34047,1
1375,33787,34956,1
1376,33787,35234,1
1377,33787,35248,1
1378,33787,35424,1
1379,33791,33901,1
1380,33791,34287,1
1381,33791,34713,1
1382,33791,34955,1
1383,33791,35245,1
1384,33791,35246,1
1385,33791,35380,1
1386,33791,35442,1
1387,33791,35686,1
1388,33791,35797,1
1389,33791,36410,1
1390,33796,33901,1
1391,33796,34029,1
1392,33796,34286,1
1393,33796,34298,1
1394,33796,34454,1
1395,33796,34590,1
1396,33796,35266,1
1397,33796,35360,1
1398,33796,35376,1
1399,33796,35395,1
1400,33796,35532,1
1401,33796,35629,1
1402,33796,35656,1
1403,33796,35973,1
1404,33796,36001,1
1405,33796,36134,1
1406,33799,33843,1
1407,33799,33844,1
1408,33799,34090,1
1409,33799,34174,1
1410,33799,34713,1
1411,33799,34955,2
1412,33799,34961,1
1413,33799,35117,1
1414,33799,35125,1
1415,33799,35152,1
1416,33799,35172,1
1417,33799,35238,1
1418,33799,35264,1
1419,33799,35353,1
1420,33799,35376,1
1421,33799,35392,1
1422,33799,35406,1
1423,33799,36128,1
1424,33805,33880,1
1425,33805,33901,1
1426,33805,34095,1
1427,33805,34171,1
1428,33805,34196,1
1429,33805,34273,1
1430,33805,34343,1
1431,33805,34713,1
1432,33805,34978,1
1433,33805,35009,1
1434,33805,35010,1
1435,33805,35068,1
1436,33805,35102,2
1437,33805,35159,1
1438,33805,35161,1
1439,33805,35175,1
1440,33805,35259,1
1441,33805,35261,1
1442,33805,35264,1
1443,33805,35273,1
1444,33805,35282,1
1445,33805,35297,1
1446,33805,35369,2
1447,33805,35380,1
1448,33805,35384,1
1449,33805,35385,1
1450,33805,35427,1
1451,33805,35450,1
1452,33805,35546,1
1453,33805,35733,1
1454,33805,35918,1
1455,33805,35936,1
1456,33805,35964,1
1457,33805,36061,1
1458,33805,36446,1
1459,33807,33925,1
1460,33807,34776,1
1461,33807,35130,1
1462,33807,35289,1
1463,33807,35420,1
1464,33807,35557,1
1465,33807,35944,1
1466,33810,33901,1
1467,33810,33970,1
1468,33810,34742,1
1469,33810,34957,1
1470,33810,35180,1
1471,33810,35239,1
1472,33810,35627,1
1473,33810,35635,1
1474,33810,36375,1
1475,33811,33820,1
1476,33811,33840,1
1477,33811,33881,1
1478,33811,33925,1
1479,33811,33965,1
1480,33811,34066,1
1481,33811,34097,1
1482,33811,34118,1
1483,33811,34291,1
1484,33811,34298,1
1485,33811,34619,1
1486,33811,34700,1
1487,33811,34713,1
1488,33811,34719,1
1489,33811,34763,1
1490,33811,34776,1
1491,33811,34955,1
1492,33811,34971,1
1493,33811,35009,1
1494,33811,35022,1
1495,33811,35130,1
1496,33811,35149,1
1497,33811,35209,1
1498,33811,35245,1
1499,33811,35274,1
1500,33811,35289,1
1501,33811,35293,1
1502,33811,35369,1
1503,33811,35376,1
1504,33811,35377,1
1505,33811,35420,1
1506,33811,35458,1
1507,33811,35517,1
1508,33811,35529,1
1509,33811,35557,1
1510,33811,35588,1
1511,33811,35629,1
1512,33811,35749,1
1513,33811,35856,1
1514,33811,35935,1
1515,33811,35937,1
1516,33811,35944,1
1517,33811,36251,1
1518,33811,36266,1
1519,33811,36289,1
1520,33811,36378,1
1521,33811,36515,1
1522,33812,34587,1
1523,33812,34640,1
1524,33812,34713,1
1525,33812,34718,1
1526,33812,34719,1
1527,33812,34955,1
1528,33812,34989,1
1529,33812,35003,1
1530,33812,35052,1
1531,33812,35161,1
1532,33812,35203,1
1533,33812,35234,1
1534,33812,35285,1
1535,33812,35286,1
1536,33812,35330,1
1537,33812,35368,1
1538,33812,35369,1
1539,33812,35376,2
1540,33812,35442,1
1541,33812,35724,1
1542,33812,36421,1
1543,33812,36477,1
1544,33812,36486,1
1545,33813,33901,1
1546,33813,33987,1
1547,33813,34029,1
1548,33813,34585,1
1549,33813,34955,1
1550,33813,35368,1
1551,33813,35369,1
1552,33813,35418,1
1553,33814,33822,1
1554,33814,33901,1
1555,33814,34029,1
1556,33814,34101,1
1557,33814,34286,1
1558,33814,34298,1
1559,33814,34454,1
1560,33814,34590,1
1561,33814,35168,1
1562,33814,35169,1
1563,33814,35266,1
1564,33814,35360,1
1565,33814,35376,2
1566,33814,35395,1
1567,33814,35532,1
1568,33814,35629,1
1569,33814,35656,1
1570,33814,35779,1
1571,33814,35875,1
1572,33814,35973,1
1573,33814,36001,1
1574,33814,36134,1
1575,33815,33901,1
1576,33815,33912,1
1577,33815,33953,1
1578,33815,34608,1
1579,33815,34998,1
1580,33815,35102,1
1581,33815,35245,1
1582,33815,35250,1
1583,33815,35376,2
1584,33815,35407,1
1585,33815,35524,1
1586,33815,35588,1
1587,33815,36059,1
1588,33817,33820,1
1589,33817,33840,1
1590,33817,33965,1
1591,33817,34097,1
1592,33817,34118,1
1593,33817,34291,1
1594,33817,34298,1
1595,33817,34619,1
1596,33817,34700,1
1597,33817,34713,1
1598,33817,34719,1
1599,33817,34763,1
1600,33817,34955,1
1601,33817,35009,1
1602,33817,35022,1
1603,33817,35149,1
1604,33817,35245,1
1605,33817,35293,1
1606,33817,35369,1
1607,33817,35376,1
1608,33817,35377,1
1609,33817,35458,1
1610,33817,35517,1
1611,33817,35529,1
1612,33817,35588,1
1613,33817,35629,1
1614,33817,35937,1
1615,33817,36251,1
1616,33817,36266,1
1617,33817,36289,1
1618,33817,36515,1
1619,33820,33849,1
1620,33820,33886,1
1621,33820,33901,3
1622,33820,33908,1
1623,33820,33923,1
1624,33820,33925,1
1625,33820,33930,1
1626,33820,33933,1
1627,33820,33941,1
1628,33820,34080,1
1629,33820,34101,1
1630,33820,34230,1
1631,33820,34298,2
1632,33820,34383,1
1633,33820,34495,1
1634,33820,34536,1
1635,33820,34697,1
1636,33820,34713,3
1637,33820,34728,1
1638,33820,34735,1
1639,33820,34779,1
1640,33820,34802,1
1641,33820,34955,4
1642,33820,35002,1
1643,33820,35009,1
1644,33820,35061,1
1645,33820,35096,1
1646,33820,35102,1
1647,33820,35132,1
1648,33820,35133,2
1649,33820,35146,1
1650,33820,35172,1
1651,33820,35209,1
1652,33820,35243,1
1653,33820,35245,1
1654,33820,35282,1
1655,33820,35358,1
1656,33820,35359,1
1657,33820,35376,2
1658,33820,35380,1
1659,33820,35384,1
1660,33820,35412,1
1661,33820,35484,1
1662,33820,35514,1
1663,33820,35640,1
1664,33820,35645,1
1665,33820,35841,1
1666,33820,35937,2
1667,33820,35955,1
1668,33820,35969,1
1669,33820,36059,1
1670,33820,36319,1
1671,33820,36425,1
1672,33820,36459,1
1673,33820,36484,1
1674,33822,33901,1
1675,33822,34041,1
1676,33822,34298,1
1677,33822,34575,1
1678,33822,34583,1
1679,33822,34746,1
1680,33822,34955,1
1681,33822,34961,1
1682,33822,35009,1
1683,33822,35030,1
1684,33822,35050,1
1685,33822,35178,1
1686,33822,35250,1
1687,33822,35261,1
1688,33822,35362,1
1689,33822,35380,1
1690,33822,35445,1
1691,33822,35482,1
1692,33822,35837,1
1693,33822,35942,1
1694,33822,36037,1
1695,33822,36337,1
1696,33822,36488,1
1697,33823,33987,1
1698,33823,34355,1
1699,33823,35369,1
1700,33826,33901,1
1701,33826,33902,1
1702,33826,34029,1
1703,33826,34093,1
1704,33826,34191,1
1705,33826,34955,1
1706,33826,35161,1
1707,33826,35162,1
1708,33826,35261,1
1709,33826,35376,1
1710,33826,35392,1
1711,33826,35465,2
1712,33826,35545,1
1713,33826,35945,1
1714,33829,34232,1
1715,33829,34241,1
1716,33829,34525,1
1717,33829,34713,1
1718,33829,34720,1
1719,33829,34724,1
1720,33829,34955,1
1721,33829,35068,1
1722,33829,35087,1
1723,33829,35143,1
1724,33829,35442,1
1725,33829,35534,1
1726,33829,35548,1
1727,33829,36425,1
1728,33834,33849,1
1729,33834,33901,1
1730,33834,33923,1
1731,33834,33930,1
1732,33834,33933,1
1733,33834,34171,1
1734,33834,34196,1
1735,33834,34697,1
1736,33834,34779,1
1737,33834,34955,1
1738,33834,35102,1
1739,33834,35159,1
1740,33834,35175,1
1741,33834,35245,1
1742,33834,35259,1
1743,33834,35369,1
1744,33834,35376,1
1745,33834,35546,1
1746,33834,35733,1
1747,33835,33864,1
1748,33835,33880,1
1749,33835,33901,2
1750,33835,34041,1
1751,33835,34066,1
1752,33835,34287,1
1753,33835,34357,1
1754,33835,34529,1
1755,33835,34536,1
1756,33835,34955,2
1757,33835,35004,1
1758,33835,35010,1
1759,33835,35061,1
1760,33835,35102,1
1761,33835,35178,1
1762,33835,35259,1
1763,33835,35376,1
1764,33835,35404,1
1765,33835,35450,1
1766,33835,35953,1
1767,33835,36503,1
1768,33836,33880,1
1769,33836,33901,1
1770,33836,34095,1
1771,33836,34171,1
1772,33836,34196,1
1773,33836,34273,1
1774,33836,34343,1
1775,33836,34713,1
1776,33836,34978,1
1777,33836,35009,1
1778,33836,35010,1
1779,33836,35068,1
1780,33836,35102,2
1781,33836,35159,1
1782,33836,35161,1
1783,33836,35175,1
1784,33836,35259,1
1785,33836,35261,1
1786,33836,35264,1
1787,33836,35273,1
1788,33836,35282,1
1789,33836,35297,1
1790,33836,35369,2
1791,33836,35380,1
1792,33836,35384,1
1793,33836,35385,1
1794,33836,35427,1
1795,33836,35450,1
1796,33836,35546,1
1797,33836,35733,1
1798,33836,35918,1
1799,33836,35936,1
1800,33836,35964,1
1801,33836,36061,1
1802,33836,36446,1
1803,33840,33849,1
1804,33840,33901,2
1805,33840,33908,1
1806,33840,33913,1
1807,33840,33923,1
1808,33840,33925,1
1809,33840,33930,2
1810,33840,33933,1
1811,33840,34029,2
1812,33840,34035,1
1813,33840,34080,1
1814,33840,34101,2
1815,33840,34117,1
1816,33840,34164,1
1817,33840,34166,1
1818,33840,34180,2
1819,33840,34198,1
1820,33840,34236,1
1821,33840,34331,1
1822,33840,34363,1
1823,33840,34375,1
1824,33840,34495,1
1825,33840,34536,2
1826,33840,34577,1
1827,33840,34681,1
1828,33840,34697,1
1829,33840,34713,2
1830,33840,34719,2
1831,33840,34724,1
1832,33840,34727,1
1833,33840,34728,1
1834,33840,34747,1
1835,33840,34750,1
1836,33840,34779,1
1837,33840,34955,6
1838,33840,34961,1
1839,33840,34975,1
1840,33840,34979,2
1841,33840,34990,2
1842,33840,34992,1
1843,33840,35009,1
1844,33840,35061,1
1845,33840,35062,2
1846,33840,35080,1
1847,33840,35084,1
1848,33840,35102,2
1849,33840,35116,1
1850,33840,35123,1
1851,33840,35133,1
1852,33840,35146,1
1853,33840,35157,1
1854,33840,35207,1
1855,33840,35232,1
1856,33840,35245,1
1857,33840,35264,1
1858,33840,35290,1
1859,33840,35300,1
1860,33840,35359,1
1861,33840,35376,1
1862,33840,35380,1
1863,33840,35384,1
1864,33840,35388,1
1865,33840,35404,2
1866,33840,35412,2
1867,33840,35442,1
1868,33840,35716,1
1869,33840,35841,1
1870,33840,35913,1
1871,33840,35925,1
1872,33840,35937,1
1873,33840,35991,1
1874,33840,36001,1
1875,33840,36030,1
1876,33840,36059,1
1877,33840,36257,1
1878,33840,36277,1
1879,33840,36320,1
1880,33840,36380,1
1881,33840,36404,1
1882,33840,36417,1
1883,33840,36476,1
1884,33840,36484,1
1885,33841,33880,1
1886,33841,34746,1
1887,33841,34955,1
1888,33841,35445,1
1889,33841,36337,1
1890,33842,33949,1
1891,33842,33965,1
1892,33842,34512,1
1893,33842,34664,1
1894,33842,34720,1
1895,33842,34887,1
1896,33842,35213,1
1897,33842,35404,1
1898,33842,35974,1
1899,33842,35976,1
1900,33843,33868,1
1901,33843,33901,1
1902,33843,33953,1
1903,33843,34029,1
1904,33843,34164,1
1905,33843,34182,1
1906,33843,34230,1
1907,33843,34249,1
1908,33843,34287,1
1909,33843,34404,1
1910,33843,34407,1
1911,33843,34575,1
1912,33843,34955,1
1913,33843,35074,1
1914,33843,35098,1
1915,33843,35143,2
1916,33843,35224,1
1917,33843,35245,1
1918,33843,35250,2
1919,33843,35259,1
1920,33843,35264,1
1921,33843,35267,1
1922,33843,35286,1
1923,33843,35376,1
1924,33843,35380,2
1925,33843,35420,1
1926,33843,35449,2
1927,33843,35454,1
1928,33843,35557,1
1929,33843,35716,1
1930,33843,35917,1
1931,33843,35940,1
1932,33843,36271,1
1933,33843,36281,1
1934,33843,36352,1
1935,33844,33870,1
1936,33844,34164,1
1937,33844,34182,1
1938,33844,34236,1
1939,33844,34461,1
1940,33844,34519,1
1941,33844,34984,1
1942,33844,35074,1
1943,33844,35098,1
1944,33844,35169,1
1945,33844,35264,1
1946,33844,35404,1
1947,33844,35449,1
1948,33844,36307,1
1949,33844,36404,1
1950,33848,33901,1
1951,33848,34066,1
1952,33848,34955,1
1953,33848,35102,1
1954,33848,35209,1
1955,33848,35274,1
1956,33848,35749,1
1957,33848,36378,1
1958,33849,33849,1
1959,33849,33882,1
1960,33849,33901,2
1961,33849,33917,1
1962,33849,33923,1
1963,33849,33930,1
1964,33849,33933,1
1965,33849,34171,1
1966,33849,34196,1
1967,33849,34261,1
1968,33849,34601,1
1969,33849,34697,1
1970,33849,34713,1
1971,33849,34733,1
1972,33849,34779,1
1973,33849,34955,1
1974,33849,34960,1
1975,33849,35010,1
1976,33849,35029,1
1977,33849,35102,1
1978,33849,35111,1
1979,33849,35159,1
1980,33849,35173,1
1981,33849,35175,1
1982,33849,35245,1
1983,33849,35250,1
1984,33849,35251,1
1985,33849,35259,1
1986,33849,35281,1
1987,33849,35369,1
1988,33849,35376,2
1989,33849,35384,1
1990,33849,35502,1
1991,33849,35524,1
1992,33849,35546,1
1993,33849,35733,1
1994,33849,35783,1
1995,33849,35785,1
1996,33849,35978,1
1997,33851,33953,1
1998,33851,34182,1
1999,33851,34575,1
2000,33851,35143,1
2001,33851,35245,1
2002,33851,35250,2
2003,33851,35259,1
2004,33851,35380,1
2005,33851,35716,1
2006,33851,35917,1
2007,33851,35940,1
2008,33851,36271,1
2009,33851,36281,1
2010,33851,36352,1
2011,33860,33901,2
2012,33860,34017,1
2013,33860,34066,1
2014,33860,34134,1
2015,33860,34171,1
2016,33860,34184,1
2017,33860,34298,1
2018,33860,34713,1
2019,33860,34955,2
2020,33860,35102,1
2021,33860,35209,1
2022,33860,35274,1
2023,33860,35279,1
2024,33860,35295,1
2025,33860,35358,1
2026,33860,35376,1
2027,33860,35412,1
2028,33860,35500,1
2029,33860,35565,1
2030,33860,35749,1
2031,33860,36378,1
2032,33861,33941,1
2033,33861,33953,1
2034,33861,34029,1
2035,33861,34191,1
2036,33861,34284,1
2037,33861,34603,1
2038,33861,34887,1
2039,33861,34955,2
2040,33861,34960,1
2041,33861,35025,1
2042,33861,35125,1
2043,33861,35161,1
2044,33861,35162,1
2045,33861,35261,1
2046,33861,35376,1
2047,33861,35392,1
2048,33861,35450,1
2049,33861,35465,1
2050,33861,35545,1
2051,33861,35694,1
2052,33861,35945,1
2053,33861,36459,1
2054,33862,34012,1
2055,33862,35009,1
2056,33862,35369,1
2057,33862,36310,1
2058,33864,33901,3
2059,33864,34035,1
2060,33864,34366,1
2061,33864,34409,1
2062,33864,34614,1
2063,33864,34728,1
2064,33864,34890,1
2065,33864,34955,2
2066,33864,35009,1
2067,33864,35010,1
2068,33864,35030,1
2069,33864,35143,1
2070,33864,35240,1
2071,33864,35264,1
2072,33864,35271,1
2073,33864,35283,1
2074,33864,35324,1
2075,33864,35376,2
2076,33864,35384,1
2077,33864,35395,1
2078,33864,35404,1
2079,33864,35416,1
2080,33864,35478,1
2081,33864,35588,1
2082,33864,35627,1
2083,33864,35873,1
2084,33864,35917,1
2085,33864,35931,1
2086,33864,35937,1
2087,33864,36128,1
2088,33864,36421,1
2089,33864,36488,1
2090,33868,34291,1
2091,33868,34344,1
2092,33868,34654,1
2093,33868,34961,1
2094,33868,35034,1
2095,33868,35123,1
2096,33868,35384,1
2097,33868,35443,1
2098,33868,35549,1
2099,33868,35915,1
2100,33868,36247,1
2101,33868,36459,1
2102,33868,36476,1
2103,33870,34452,1
2104,33870,34982,1
2105,33870,35856,1
2106,33870,35875,1
2107,33870,36336,1
2108,33871,33901,1
2109,33871,34041,1
2110,33871,34134,1
2111,33871,34184,1
2112,33871,34315,1
2113,33871,34375,1
2114,33871,34502,1
2115,33871,34536,1
2116,33871,34677,1
2117,33871,34955,1
2118,33871,35079,1
2119,33871,35246,1
2120,33871,35279,1
2121,33871,35330,1
2122,33871,35500,1
2123,33871,35565,1
2124,33871,35629,1
2125,33871,35716,1
2126,33871,36311,1
2127,33875,33901,1
2128,33875,34043,1
2129,33875,34065,1
2130,33875,34097,1
2131,33875,34138,1
2132,33875,34725,1
2133,33875,34955,1
2134,33875,35102,1
2135,33875,35145,1
2136,33875,35236,1
2137,33875,35404,1
2138,33875,35416,1
2139,33875,36462,1
2140,33880,33901,4
2141,33880,33925,1
2142,33880,33931,1
2143,33880,34166,1
2144,33880,34180,1
2145,33880,34363,1
2146,33880,34366,1
2147,33880,34614,1
2148,33880,34719,1
2149,33880,34747,1
2150,33880,34955,2
2151,33880,34961,1
2152,33880,34992,1
2153,33880,35009,1
2154,33880,35010,1
2155,33880,35030,1
2156,33880,35062,1
2157,33880,35116,1
2158,33880,35143,1
2159,33880,35152,1
2160,33880,35168,1
2161,33880,35240,1
2162,33880,35264,1
2163,33880,35273,1
2164,33880,35283,1
2165,33880,35300,1
2166,33880,35376,1
2167,33880,35384,1
2168,33880,35395,1
2169,33880,35404,1
2170,33880,35412,1
2171,33880,35416,1
2172,33880,35478,1
2173,33880,35588,2
2174,33880,35917,1
2175,33880,35937,1
2176,33880,36319,1
2177,33880,36488,1
2178,33881,34034,1
2179,33881,34047,1
2180,33881,34435,1
2181,33881,34515,1
2182,33881,35243,1
2183,33881,35687,1
2184,33881,35937,1
2185,33882,33901,1
2186,33882,33923,1
2187,33882,33930,1
2188,33882,33933,1
2189,33882,34171,1
2190,33882,34196,1
2191,33882,34697,1
2192,33882,34779,1
2193,33882,34955,1
2194,33882,35102,1
2195,33882,35159,1
2196,33882,35175,1
2197,33882,35245,1
2198,33882,35259,1
2199,33882,35369,1
2200,33882,35376,1
2201,33882,35546,1
2202,33882,35733,1
2203,33886,33901,1
2204,33886,34622,1
2205,33886,34647,1
2206,33886,34955,1
2207,33886,34968,1
2208,33886,35289,1
2209,33886,35376,1
2210,33886,35384,1
2211,33886,35436,1
2212,33886,35482,1
2213,33886,35545,1
2214,33901,33901,18
2215,33901,33908,2
2216,33901,33909,1
2217,33901,33917,1
2218,33901,33918,1
2219,33901,33923,2
2220,33901,33925,2
2221,33901,33930,1
2222,33901,33931,1
2223,33901,33933,1
2224,33901,33937,1
2225,33901,33941,2
2226,33901,33944,1
2227,33901,33945,2
2228,33901,33953,4
2229,33901,33965,3
2230,33901,34017,1
2231,33901,34029,3
2232,33901,34037,3
2233,33901,34041,7
2234,33901,34043,1
2235,33901,34045,2
2236,33901,34053,2
2237,33901,34065,2
2238,33901,34066,5
2239,33901,34095,1
2240,33901,34097,2
2241,33901,34101,2
2242,33901,34117,2
2243,33901,34118,1
2244,33901,34121,1
2245,33901,34138,2
2246,33901,34161,1
2247,33901,34166,1
2248,33901,34171,3
2249,33901,34180,1
2250,33901,34187,1
2251,33901,34196,2
2252,33901,34198,1
2253,33901,34218,1
2254,33901,34251,1
2255,33901,34256,2
2256,33901,34261,2
2257,33901,34262,1
2258,33901,34263,1
2259,33901,34270,1
2260,33901,34271,1
2261,33901,34273,2
2262,33901,34282,1
2263,33901,34286,2
2264,33901,34287,4
2265,33901,34291,2
2266,33901,34298,6
2267,33901,34308,2
2268,33901,34313,1
2269,33901,34315,1
2270,33901,34326,1
2271,33901,34342,1
2272,33901,34343,1
2273,33901,34344,1
2274,33901,34353,1
2275,33901,34357,2
2276,33901,34359,2
2277,33901,34363,1
2278,33901,34366,3
2279,33901,34368,1
2280,33901,34372,1
2281,33901,34373,1
2282,33901,34375,1
2283,33901,34391,1
2284,33901,34395,2
2285,33901,34431,1
2286,33901,34454,1
2287,33901,34461,4
2288,33901,34502,1
2289,33901,34507,4
2290,33901,34512,1
2291,33901,34529,2
2292,33901,34532,1
2293,33901,34536,3
2294,33901,34565,1
2295,33901,34575,1
2296,33901,34583,1
2297,33901,34590,1
2298,33901,34600,1
2299,33901,34601,1
2300,33901,34603,3
2301,33901,34607,1
2302,33901,34613,1
2303,33901,34614,3
2304,33901,34622,1
2305,33901,34625,1
2306,33901,34630,1
2307,33901,34632,1
2308,33901,34634,2
2309,33901,34643,2
2310,33901,34648,3
2311,33901,34650,1
2312,33901,34654,1
2313,33901,34677,1
2314,33901,34681,1
2315,33901,34697,1
2316,33901,34713,11
2317,33901,34718,2
2318,33901,34719,5
2319,33901,34720,1
2320,33901,34725,3
2321,33901,34728,3
2322,33901,34733,2
2323,33901,34735,2
2324,33901,34742,2
2325,33901,34746,1
2326,33901,34747,2
2327,33901,34748,2
2328,33901,34750,1
2329,33901,34751,1
2330,33901,34757,1
2331,33901,34759,1
2332,33901,34763,1
2333,33901,34768,1
2334,33901,34776,1
2335,33901,34779,1
2336,33901,34786,1
2337,33901,34794,3
2338,33901,34802,1
2339,33901,34803,1
2340,33901,34887,1
2341,33901,34955,35
2342,33901,34956,1
2343,33901,34959,1
2344,33901,34960,2
2345,33901,34961,3
2346,33901,34968,1
2347,33901,34978,1
2348,33901,34979,1
2349,33901,34990,1
2350,33901,34992,1
2351,33901,34998,1
2352,33901,35002,3
2353,33901,35004,2
2354,33901,35009,7
2355,33901,35010,7
2356,33901,35026,1
2357,33901,35029,2
2358,33901,35030,3
2359,33901,35034,1
2360,33901,35038,1
2361,33901,35050,2
2362,33901,35061,2
2363,33901,35062,1
2364,33901,35064,1
2365,33901,35067,1
2366,33901,35068,5
2367,33901,35074,1
2368,33901,35075,1
2369,33901,35079,1
2370,33901,35082,2
2371,33901,35092,1
2372,33901,35093,1
2373,33901,35096,2
2374,33901,35098,1
2375,33901,35102,14
2376,33901,35111,2
2377,33901,35116,2
2378,33901,35123,1
2379,33901,35132,1
2380,33901,35133,1
2381,33901,35143,2
2382,33901,35145,1
2383,33901,35149,1
2384,33901,35152,1
2385,33901,35159,2
2386,33901,35161,1
2387,33901,35164,1
2388,33901,35168,3
2389,33901,35169,2
2390,33901,35170,2
2391,33901,35172,3
2392,33901,35173,1
2393,33901,35174,1
2394,33901,35175,2
2395,33901,35178,7
2396,33901,35181,1
2397,33901,35232,1
2398,33901,35233,1
2399,33901,35236,2
2400,33901,35237,2
2401,33901,35240,3
2402,33901,35243,1
2403,33901,35245,2
2404,33901,35246,1
2405,33901,35250,5
2406,33901,35251,2
2407,33901,35253,1
2408,33901,35259,4
2409,33901,35261,4
2410,33901,35264,16
2411,33901,35266,1
2412,33901,35267,1
2413,33901,35271,1
2414,33901,35273,1
2415,33901,35279,2
2416,33901,35281,2
2417,33901,35282,3
2418,33901,35283,3
2419,33901,35285,3
2420,33901,35286,2
2421,33901,35289,3
2422,33901,35290,1
2423,33901,35291,1
2424,33901,35295,1
2425,33901,35297,1
