year,date,lat,lon,news,cassualties,url,neighborhood,x,y,cve_mun,nom_mun,cve_loc,nom_loc
2012,2012-02-02,25.719504999999998,-100.196439, Deg&#252;ellan a 3 j&#243;venes y los tiran en basurero ,3.0, http://www.elnorte.com/seguridad/articulo/672/1343638/,REAL DE SAN MIGUEL 3ER SECT,2680133.632978048,1520043.601227678,26,Guadalupe,1,Guadalupe
2012,2012-02-24,25.800237,-100.41635699999999, Calcinan cabeza a ejecutado ,1.0, http://www.elnorte.com/seguridad/articulo/676/1350698/,,2658071.622885545,1528685.4323036305,,,,
2012,2012-02-22,25.807328,-100.373542, Ejecutan a ex polic&#237;a tras sacarlo de su casa. ,1.0, http://www.elnorte.com/seguridad/articulo/676/1350039/,LA ISLA (U DE P),2662336.1623139125,1529515.111744742,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-02-20,25.800356,-100.38701999999999, Ejecutan a un hombre en ataque a lote de autos  ,1.0, http://www.elnorte.com/seguridad/articulo/675/1349318/,SANTA MARTHA,2660999.63112809,1528731.1868203129,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-02-18,25.801126,-100.242496, Matan a uno en narcocasa ,1.0, http://www.elnorte.com/seguridad/articulo/675/1348625/,FRACC VALLE DE SAN ANDRES 3ER SECT,2675423.56426149,1528985.5932793885,6,Apodaca,1,Ciudad Apodaca
2012,2012-02-14,25.777157,-100.28998399999999, Hallan a ejecutado ,1.0, http://www.elnorte.com/seguridad/articulo/674/1347393/,PUERTA DEL NORTE,2670715.334818858,1526285.524887551,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-10-02,25.784805,-100.322113, Persiguen y asesinan a polic&#237;a de San Nicol&#225;s ,1.0, http://www.elnorte.com/seguridad/articulo/674/1346234/,FELIPE CARRILLO PUERTO,2667498.0953785107,1527090.888202703,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-09-02,25.803644,-100.287095, Sobrevive a balacera pero asesinan a dos,2.0, http://www.elnorte.com/seguridad/articulo/673/1345886/,NUEVA ESPERANZA,2670968.85656926,1529209.3661438962,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-02-28,25.779273999999997,-100.295192, Ejecutan a uno y dejan herido a otro ,1.0, http://www.elnorte.com/seguridad/Articulo/676/1351912/,EXHACIENDA EL CANADA,2670192.6565034427,1526512.7488078151,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-10-02,25.777714000000003,-100.424125, Plagian y matan a un ex Bronco ,1.0, http://www.elnorte.com/seguridad/articulo/674/1346232/,FRACC VILLAS DEL PONIENTE,2657323.5777396257,1526193.5299973963,18,García,212,Mitras Poniente
2012,2012-07-02,25.777383,-100.428042, Lo acribillan cuando come orden de tacos ,1.0, http://www.elnorte.com/seguridad/articulo/673/1345166/,FRACC VILLAS DEL PONIENTE,2656932.949450088,1526152.743225902,18,García,212,Mitras Poniente
2012,2012-02-16,25.662418,-100.460029, Tiran sicarios a un asesinado en La Huasteca ,1.0, http://www.elnorte.com/seguridad/articulo/675/1348022/,INFONAVIT LA HUASTECA,2653875.828037692,1513442.8560055573,48,Santa Catarina,1,Ciudad Santa Catarina
2012,2012-01-02,25.404498,-100.133216, Matan en Santiago a misioneros de EU ,2.0, http://www.elnorte.com/seguridad/Articulo/672/1343324/,SANTIAGO,2686899.8027973035,1485399.0770669633,49,Santiago,1,Santiago
2012,2012-02-28,25.593517000000002,-99.990181, Abate Ej&#233;rcito a sicarios. ,2.0, http://www.elnorte.com/seguridad/Articulo/676/1351912/,CADEREYTA JIMENEZ CENTRO,2700927.3633671342,1506428.1694532163,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-02-24,25.562148,-99.981441, Lo asesinan de un balazo en la cara. ,1.0, http://www.elnorte.com/seguridad/articulo/676/1350739/,CARLOS SALINAS DE GORTARI,2701849.741507115,1502982.4391238487,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-02-24,25.556729,-100.005884, Asesinan a hombre ,1.0, http://www.elnorte.com/seguridad/articulo/676/1350739/,,2699413.98087856,1502350.8826684717,,,,
2012,2012-02-18,25.590289000000002,-99.981215, Abaten militares a un l&#237;der halc&#243;n en Cadereyta  ,1.0, http://www.elnorte.com/seguridad/articulo/675/1348693/,JOSE LUIS LOZANO FERNANDEZ,2701828.670258595,1506084.9121606234,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-02-13,25.561717,-100.017848, Baja pistolero de auto y acribilla a un bolero ,1.0, http://www.elnorte.com/seguridad/articulo/674/1347040/,,2698210.043192225,1502884.1502605628,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-01-25,25.590756,-100.122528, Ejecutan a uno en Ju&#225;rez ,1.0, http://www.elnorte.com/seguridad/articulo/671/1340995/,,2687701.0217239438,1505944.4891876243,,,,
2012,2012-12-01,25.684139000000002,-100.250999, Dejan en un auto a tres ejecutados ,3.0, http://www.elnorte.com/seguridad/Articulo/669/1336973/,BENITO JUAREZ,2674732.188958151,1516077.0233699996,26,Guadalupe,1,Guadalupe
2012,2012-05-01,25.647326,-100.094528, Lo matan de 2 tiros en la cara ,1.0, http://www.elnorte.com/seguridad/articulo/668/1334790/,BENITO JUAREZ CENTRO,2690417.3087897752,1512217.7368954867,31,Juárez,1,Ciudad Benito Juárez
2012,2012-01-25,25.718014,-100.261701, Ejecutan a unos gemelos en cochera de una casa ,2.0, http://www.elnorte.com/seguridad/Articulo/671/1341030/,CONSTITUYENTES DE QUERETARO SECT 2,2673617.8006402445,1519798.7311677588,46,San Nicolás de los Garza,1,San Nicolás de los Garza
2012,2012-01-22,25.718014,-100.261701, Ejecutan a mujer con tiro de gracia ,1.0, http://www.elnorte.com/seguridad/articulo/671/1340017/,CONSTITUYENTES DE QUERETARO SECT 2,2673617.8006402445,1519798.7311677588,46,San Nicolás de los Garza,1,San Nicolás de los Garza
2012,2012-01-31,25.684210999999998,-100.31521500000001, Ejecutan a joven junto con su pap&#225; ,2.0, http://www.elnorte.com/seguridad/Articulo/672/1342950/,CENTRO DE MONTERREY,2668316.9614289254,1516008.1612415728,39,Monterrey,1,Monterrey
2012,2012-01-31,25.685848999999997,-100.30629300000001, Lo matan a tiros tras un levant&#243;n ,1.0, http://www.elnorte.com/seguridad/Articulo/672/1342947/,TERMINAL,2669206.131915439,1516199.2470881415,39,Monterrey,1,Monterrey
2012,2012-01-30,25.748847,-100.362323, Acribillan a dos; hieren a taxista ,2.0, http://www.elnorte.com/seguridad/Articulo/672/1342606/,LOMA LINDA,2663529.5091025373,1523079.8908078338,39,Monterrey,1,Monterrey
2012,2012-01-29,25.692439999999998,-100.30103199999999, Ejecutan a otra mujer: van 5 en una semana ,1.0, http://www.elnorte.com/seguridad/Articulo/672/1342238/,ASARCO,2669723.0877751247,1516932.1145023603,39,Monterrey,1,Monterrey
2012,2012-01-28,25.691745,-100.27473499999999, Ejecutan a otro ,1.0, http://www.elnorte.com/seguridad/Articulo/672/1342034/,VENUSTIANO CARRANZA,2672350.895047552,1516886.8522408097,39,Monterrey,1,Monterrey
2012,2012-01-28,25.635170000000002,-100.27824100000001, Dejan en Contry a descuartizado ,1.0, http://www.elnorte.com/seguridad/Articulo/672/1342015/,CONTRY,2672075.5502130724,1510645.4464861827,39,Monterrey,1,Monterrey
2012,2012-01-27,25.641379,-100.304188, Ejecutan a hombre en la Col. Altamira ,1.0, http://www.elnorte.com/seguridad/Articulo/671/1341779/,ALTAMIRA,2669474.390167172,1511299.0583355988,39,Monterrey,1,Monterrey
2012,2012-01-26,25.750752,-100.386813, Matan sicarios a dos mujeres en zona norte ,2.0, http://www.elnorte.com/seguridad/articulo/671/1341346/,PLUTARCO ELIAS CALLES,2661081.8123601554,1523262.2115707446,39,Monterrey,1,Monterrey
2012,2012-01-26,25.745176999999998,-100.35808, Matan a hombre en Valle de Santa Luc&#237;a ,1.0, http://www.elnorte.com/seguridad/articulo/671/1341145/,VALLE DE SANTA LUCIA,2663957.806101296,1522680.1007309635,39,Monterrey,1,Monterrey
2012,2012-01-26,25.672043,-100.303427, Ejecutan a mujer ,1.0, http://www.elnorte.com/seguridad/articulo/671/1341208/,CENTRO DE MONTERREY,2669510.4463534285,1514680.5461549147,39,Monterrey,1,Monterrey
2012,2012-01-26,25.677789,-100.33054399999999, Fusilan a 8 tras levantarlos ,8.0, http://www.elnorte.com/seguridad/articulo/671/1341208/,CENTRO DE MONTERREY,2666793.84260996,1515282.2370527328,39,Monterrey,1,Monterrey
2012,2012-01-25,25.629182,-100.272764, Acribillan a joven en la Mar&#237;a Luisa ,1.0, http://www.elnorte.com/seguridad/Articulo/671/1341037/,CONTRY,2672630.855179043,1509991.8885345978,39,Monterrey,1,Monterrey
2012,2012-01-24,25.681137,-100.305176, Y en el Centro asesinan a otro ,1.0, http://www.elnorte.com/seguridad/Articulo/671/1340694/,CENTRO DE MONTERREY,2669323.857427763,1515681.0744308147,39,Monterrey,1,Monterrey
2012,2012-01-23,25.681137,-100.305176, Lo asesinan en el Centro ,1.0, http://www.elnorte.com/seguridad/Articulo/671/1340309/,CENTRO DE MONTERREY,2669323.857427763,1515681.0744308147,39,Monterrey,1,Monterrey
2012,2012-01-22,25.681137,-100.305176, Asesinan de seis balazos a un hombre en el Centro ,1.0, http://www.elnorte.com/seguridad/articulo/670/1339989/,CENTRO DE MONTERREY,2669323.857427763,1515681.0744308147,39,Monterrey,1,Monterrey
2012,2012-01-20,25.701358,-100.304188, Fusilan a dos presuntos halcones ,2.0, http://www.elnorte.com/seguridad/Articulo/670/1339598/,VICTORIA,2669396.1990617253,1517911.5896265511,39,Monterrey,1,Monterrey
2012,2012-01-20,25.640114999999998,-100.301383, Irrumpen en domicilio y pistoleros la ejecutan ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1339463/,LA CAMPANA,2669756.350887715,1511163.0262651378,39,Monterrey,1,Monterrey
2012,2012-01-20,25.772037,-100.415245, Muere polimilitar durante enfrentamiento ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1339466/,LA ALIANZA,2658216.9712649793,1525577.36610042,39,Monterrey,1,Monterrey
2012,2012-01-19,25.750752,-100.386813, Acribillan a j&#243;venes; mueren 2 ,2.0, http://www.elnorte.com/seguridad/articulo/670/1339154/,PLUTARCO ELIAS CALLES,2661081.8123601554,1523262.2115707446,39,Monterrey,1,Monterrey
2012,2012-01-19,25.657192000000002,-100.311994, Asesinan a dos mujeres y las dejan bajo la cama ,2.0, http://www.elnorte.com/seguridad/articulo/670/1339121/,INDEPENDENCIA,2668673.798690328,1513033.1691557476,39,Monterrey,1,Monterrey
2012,2012-01-18,25.746803,-100.354, Tiran a 2 mutilados frente a secundaria ,2.0, http://www.elnorte.com/seguridad/Articulo/670/1338740/,FRANCISCO VILLA,2664363.1487055356,1522864.0445294986,39,Monterrey,1,Monterrey
2012,2012-01-16,25.647047,-100.216949, Bajan de un taxi y ejecutan a pareja ,2.0, http://www.elnorte.com/seguridad/Articulo/670/1338147/,ARBOLEDAS DE LA SILLA,2678184.588287733,1512029.662002402,26,Guadalupe,1,Guadalupe
2012,2012-01-16,25.640114999999998,-100.301383, Encuentran a un decapitado ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1338089/,LA CAMPANA,2669756.350887715,1511163.0262651378,39,Monterrey,1,Monterrey
2012,2012-01-16,25.746803,-100.354, Sale de comer y lo matan ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1338148/,FRANCISCO VILLA,2664363.1487055356,1522864.0445294986,39,Monterrey,1,Monterrey
2012,2012-01-15,25.678037,-100.313307, Matan junto a notar&#237;a de la ex Procuradora ,1.0, http://www.elnorte.com/seguridad/Articulo/669/1337768/,CENTRO DE MONTERREY,2668515.5751693314,1515329.7283218608,39,Monterrey,1,Monterrey
2012,2012-01-15,25.678037,-100.313307, Lo acribillan en pante&#243;n ,1.0, http://www.elnorte.com/seguridad/Articulo/669/1337783/,CENTRO DE MONTERREY,2668515.5751693314,1515329.7283218608,39,Monterrey,1,Monterrey
2012,2012-01-14,25.63905,-100.295772, Ejecutan a hombre y hieren a su esposa ,1.0, http://www.elnorte.com/seguridad/Articulo/669/1337581/,BALCONES DE ALTAVISTA,2670318.4717740747,1511052.2680861915,39,Monterrey,1,Monterrey
2012,2012-12-01,25.678037,-100.313307, Lo asesinan afuera de bar ,1.0, http://www.elnorte.com/seguridad/Articulo/669/1336987/,CENTRO DE MONTERREY,2668515.5751693314,1515329.7283218608,39,Monterrey,1,Monterrey
2012,2012-12-01,25.746803,-100.354, Los matan en la cocina ,1.0, http://www.elnorte.com/seguridad/Articulo/669/1336660/,FRANCISCO VILLA,2664363.1487055356,1522864.0445294986,39,Monterrey,1,Monterrey
2012,2012-08-01,25.655556,-100.333333, Lo sacan de casa para ejecutarlo ,1.0, http://www.elnorte.com/seguridad/articulo/668/1335599/,FRACC SANTA BARBARA,2666543.6943354504,1512827.8681509919,19,San Pedro Garza García,1,San Pedro Garza García
2012,2012-05-01,25.731228,-100.34172, Acribillan a tres y a ni&#241;a de 7 a&#241;os  ,4.0, http://www.elnorte.com/seguridad/articulo/668/1334802/,RESIDENCIAL AZTLAN,2665609.1831584293,1521160.9686345549,39,Monterrey,1,Monterrey
2012,2012-04-01,25.577682,-100.24373100000001, Lo asesinan de un balazo en La Rioja ,1.0, http://www.elnorte.com/seguridad/articulo/668/1334383/,FRACCIONAMIENTO LA RIOJA,2675601.9796421863,1504349.7134197324,39,Monterrey,1,Monterrey
2012,2012-04-01,25.741944,-100.355, Bajan a joven de veh&#237;culo para matarlo ,1.0, http://www.elnorte.com/seguridad/articulo/668/1334419/,UNIDAD MODELO,2664269.441941448,1522327.1731465997,39,Monterrey,1,Monterrey
2012,2012-03-01,25.662287,-100.27754, Siguen y matan a mujer ,1.0, http://www.elnorte.com/seguridad/articulo/667/1333995/,NUEVA RES ESPAÑOLA,2672109.7003066093,1513635.8078805453,39,Monterrey,1,Monterrey
2012,2012-03-01,25.66143,-100.330845, Lo matan a golpes en cerro ,1.0, http://www.elnorte.com/seguridad/articulo/667/1333990/,PIO X,2666784.7623495744,1513478.3477721678,39,Monterrey,1,Monterrey
2012,2012-03-01,25.525226999999997,-100.201874, Fusilan a hombre afuera de un taller  ,1.0, http://www.elnorte.com/seguridad/articulo/667/1333993/,LAS MISIONES,2679859.3703513606,1498619.1265732306,39,Monterrey,1,Monterrey
2012,2012-01-01,25.662694000000002,-100.276875, Y arranca el 2012 con dos ejecuciones ,2.0, http://www.elnorte.com/seguridad/articulo/667/1333343/,NUEVA RES ESPAÑOLA,2672175.6053644856,1513681.4763556058,39,Monterrey,1,Monterrey
2012,2012-01-13,25.785,-100.05111099999999, Enfrentan a la Marina; muere uno en Pesquer&#237;a ,1.0, http://www.elnorte.com/seguridad/Articulo/669/1337420/,,2694549.5171371684,1527454.446393513,41,Pesquería,1,Pesquería
2012,2012-01-24,25.673804999999998,-100.269828, Ejecutan a 2 en la Para&#237;so ,2.0, http://www.elnorte.com/seguridad/Articulo/671/1340693/,PARAISO,2672864.9332284876,1514914.9063582122,26,Guadalupe,1,Guadalupe
2012,2012-01-23,25.670847,-100.197643, Lo persiguen y ejecutan frente a una iglesia ,1.0, http://www.elnorte.com/seguridad/Articulo/671/1340309/,ZERTUCHE,2680080.8068292723,1514677.6173093778,26,Guadalupe,1,Guadalupe
2012,2012-01-21,25.677413,-100.27052900000001, Dejan una cabeza y narcomensaje en Guadalupe ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1339770/,ESMERALDA,2672790.1014101794,1515311.8345701583,26,Guadalupe,1,Guadalupe
2012,2012-01-19,25.692894,-100.16544300000001, Ejecutan a 3 en una camioneta ,3.0, http://www.elnorte.com/seguridad/articulo/670/1339155/,VALLE SOLEADO,2683266.7726264037,1517149.0259092916,,,,
2012,2012-01-19,25.723589999999998,-100.361294, Lo hincan sus plagiarios y lo matan a balazos ,1.0, http://www.elnorte.com/seguridad/articulo/670/1339092/,BORTONI,2663664.073955053,1520296.3882326926,39,Monterrey,1,Monterrey
2012,2012-01-16,25.659089,-100.21339, Acribillan a hombre frente a su vecino ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1338083/,2 DE MAYO,2678523.690661892,1513361.658512391,26,Guadalupe,1,Guadalupe
2012,2012-11-01,25.724952,-100.17998399999999, Acribillan desde un taxi a 2 hombres en Guadalupe ,2.0, http://www.elnorte.com/seguridad/Articulo/669/1336655/,JOSEFA ZOZAYA 2DO SECT,2681769.394151617,1520664.8985011685,26,Guadalupe,1,Guadalupe
2012,2012-01-28,25.781562,-100.187597, Matan sicarios a propietario de un dep&#243;sito ,1.0, http://www.elnorte.com/seguridad/Articulo/672/1342034/,APODACA CENTRO,2680930.228113048,1526896.7239592478,6,Apodaca,1,Ciudad Apodaca
2012,2012-01-17,25.72042,-100.15842099999999, Ejecutan a travesti y le dejan mensaje ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1338401/,CAMPESTRE HUINALA,2683929.2415607255,1520192.733765783,6,Apodaca,1,Ciudad Apodaca
2012,2012-01-17,25.728023,-100.178448, Acribillan a un hombre cuando llegaba a su casa ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1338405/,HOLOXIDRINAS,2681918.4894334204,1521005.4271141521,26,Guadalupe,1,Guadalupe
2012,2012-01-14,25.748698,-100.172427, Van a levantarlo y lo matan ,1.0, http://www.elnorte.com/seguridad/Articulo/669/1337573/,FRACC JARDINES DEL VIRREY,2682490.7261112775,1523292.5386861514,6,Apodaca,1,Ciudad Apodaca
2012,2012-01-14,25.816008,-100.244591, Persiguen y asesinan a dos en Apodaca ,2.0, http://www.elnorte.com/seguridad/Articulo/669/1337574/,FRACC COSMOPOLIS,2675194.3795121624,1530623.908283005,6,Apodaca,1,Ciudad Apodaca
2012,2012-11-01,25.766773999999998,-100.247415, Ejecutan a lotero tras pagar rescate ,1.0, http://www.elnorte.com/seguridad/Articulo/669/1336653/,FRACC ARBOLEDAS DEL VIRREY,2674978.8895542407,1525192.0403010708,6,Apodaca,1,Ciudad Apodaca
2012,2012-10-01,25.790612,-100.252709, Torturan y ejecutan ,1.0, http://www.elnorte.com/seguridad/Articulo/669/1336312/,COSMOPOLIS METROPLEX,2674418.3380770776,1527813.884710862,6,Apodaca,1,Ciudad Apodaca
2012,2012-09-01,25.857792,-100.245091, Encuentran a militar muerto de un balazo ,1.0, http://www.elnorte.com/seguridad/Articulo/668/1335965/,,2675088.1036081724,1535230.4730644308,,,,
2012,2012-04-01,25.762257,-100.166824, Lo acribillan pistoleros en parque de Apodaca  ,1.0, http://www.elnorte.com/seguridad/articulo/668/1334436/,PUEBLO NUEVO,2683031.069344702,1524794.6069057565,6,Apodaca,1,Ciudad Apodaca
2012,2012-04-01,25.711703,-100.21092900000001, Le cosen la boca luego lo ejecutan,1.0, http://www.elnorte.com/seguridad/articulo/668/1334400/,PASEO SAN MIGUEL,2678697.226372834,1519165.3011404907,26,Guadalupe,1,Guadalupe
2012,2012-01-22,25.785365,-100.267325, Levantan y matan ,1.0, http://www.elnorte.com/seguridad/articulo/671/1340018/,FRACC VALLE DE LAS PALMAS 2DO SECT,2672966.398412002,1527217.6631434076,6,Apodaca,1,Ciudad Apodaca
2012,2012-01-21,25.800210999999997,-100.24508900000001, Asesinan y entierran a una mujer ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1339768/,FRACC VALLE DE SAN ANDRES 4TO SECT,2675165.9939264082,1528881.537568127,6,Apodaca,1,Ciudad Apodaca
2012,2012-01-20,25.792645,-100.304478, Matan a ex polic&#237;a frente a su familia ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1339521/,LOS ELIZONDO,2669248.2396993707,1527976.0136942754,21,General Escobedo,1,Ciudad General Escobedo
2012,2012-09-01,25.788917,-100.597801, Mutilan manos a un menor que ejecutan ,1.0, http://www.elnorte.com/galeria_de_fotos/52/103781/,,2639973.5738710486,1527248.7549703943,18,García,1,García
2012,2012-01-29,25.671576,-100.424204, Lo tiran muerto en r&#237;o ,1.0, http://www.elnorte.com/seguridad/Articulo/672/1342287/,LA FAMA,2657444.270609907,1514491.3921597223,48,Santa Catarina,1,Ciudad Santa Catarina
2012,2012-01-29,25.593517000000002,-99.990181, Torturan y matan a 3 en Cadereyta ,3.0, http://www.elnorte.com/seguridad/Articulo/672/1342102/,CADEREYTA JIMENEZ CENTRO,2700927.3633671342,1506428.1694532163,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-01-28,25.593517000000002,-99.990181, Abaten a 2 en Cadereyta ,2.0, http://www.elnorte.com/seguridad/Articulo/672/1342009/,CADEREYTA JIMENEZ CENTRO,2700927.3633671342,1506428.1694532163,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-01-21,25.593517000000002,-99.990181, Ejecutan a hombre al llegar a su casa ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1339760/,CADEREYTA JIMENEZ CENTRO,2700927.3633671342,1506428.1694532163,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-01-14,25.593517000000002,-99.990181, Revelan matar a sicario rival por delatar a 2 ,1.0, http://www.elnorte.com/seguridad/Articulo/670/1338409/,CADEREYTA JIMENEZ CENTRO,2700927.3633671342,1506428.1694532163,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-01-13,25.60871400000001,-99.997559, Liberan a v&#237;ctimas; abaten a plagiaria ,1.0, http://www.elnorte.com/seguridad/Articulo/669/1337335/,,2700166.419426628,1508093.1448780603,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2012,2012-06-01,25.593517000000002,-99.990181, Matan en Cadereyta a empleado municipal ,1.0, http://www.elnorte.com/seguridad/Articulo/668/1335192/,CADEREYTA JIMENEZ CENTRO,2700927.3633671342,1506428.1694532163,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2013,2013-12-25,25.685779800000002,-100.28331779999999, Abaten ministeriales a dos en Monterrey ,2.0, http://www.elnorte.com/seguridad/Articulo/780/1558249/,FABRILES,2671501.4019815587,1516218.907832754,39,Monterrey,1,Monterrey
2013,2013-11-12,25.655704999999998,-100.324788, Tiran cad&#225;ver en un monte ,1.0, http://www.elnorte.com/seguridad/articulo/778/1554569/,INDEPENDENCIA,2667397.3330712123,1512854.2430271574,39,Monterrey,1,Monterrey
2013,2013-07-12,25.657262,-100.328259, Bajan con fusiles y ejecutan a tres ,3.0, http://www.elnorte.com/seguridad/articulo/777/1553399/,PIO X,2667048.504509334,1513021.8495136946,39,Monterrey,1,Monterrey
2013,2013-12-14,25.785,-100.05111109999999, Matan a tiros a cantinero ,1.0, http://www.elnorte.com/seguridad/Articulo/778/1555519/,,2694549.5071551977,1527454.4462578634,41,Pesquería,1,Pesquería
2013,2013-12-19,25.75533900000001,-100.132018, Reparan camioneta y sicarios los matan ,2.0, http://www.elnorte.com/seguridad/articulo/779/1556977/,,2686515.9692497486,1524076.714025403,6,Apodaca,1,Ciudad Apodaca
2013,2013-12-17,25.727064000000002,-100.175405, Matan a 2 en cancha de Apodaca ,2.0, http://www.elnorte.com/seguridad/articulo/779/1556387/,HOLOXIDRINAS,2682223.7228024416,1520903.5593401,6,Apodaca,1,Ciudad Apodaca
2013,2013-12-13,25.759754,-100.155404, Tratan de levantarla se resiste y la matan,1.0, http://www.elnorte.com/seguridad/articulo/778/1555278/,PUEBLO NUEVO 2DO SECT,2684174.771226739,1524533.2608321642,6,Apodaca,1,Ciudad Apodaca
2013,2013-02-12,25.773605,-100.261027, Tiran en Apodaca cabeza de mujer ,1.0, http://www.elnorte.com/seguridad/articulo/776/1551756/,RES LOS ROBLES,2673610.7955614007,1525928.6546731095,6,Apodaca,1,Ciudad Apodaca
2013,2013-01-12,25.934929,-100.363455, Atan y asesinan a un secuestrado ,1.0, http://www.elnorte.com/seguridad/articulo/776/1551754/,,2663182.339621886,1543596.615726131,10,El Carmen,1,Carmen
2013,2013-12-13,25.712436999999998,-100.547529, Abaten a 4 en Garc&#237;a ,4.0, http://www.elnorte.com/seguridad/articulo/778/1555277/,,2645077.1755195735,1518866.2828743758,,,,
2013,2013-09-12,25.799891,-100.62240600000001, Muere por una golpiza tras ser levantado ,1.0, http://www.elnorte.com/seguridad/articulo/777/1553949/,,2637505.8496141895,1528434.9558867388,,,,
2013,2013-12-25,25.6685405,-100.4615679, Encuentran cuerpo sepultado en bald&#237;o ,1.0, http://www.elnorte.com/seguridad/Articulo/780/1558214/,SANCA,2653714.8243133035,1514116.2008929935,48,Santa Catarina,1,Ciudad Santa Catarina
2013,2013-12-18,25.573259,-99.988031, Abaten a 4 sicarios y liberan a plagiada ,4.0, http://www.elnorte.com/seguridad/articulo/779/1556669/,,2701173.621238503,1504198.0060222358,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2013,2013-12-12,25.5934201,-99.99010320000001, Termina una fiesta con dos ejecutados ,2.0, http://www.elnorte.com/seguridad/articulo/778/1555278/,CADEREYTA JIMENEZ CENTRO,2700935.290455761,1506417.5964211456,9,Cadereyta Jiménez,1,Cadereyta Jiménez
2013,2013-11-26,25.724009,-100.214021, Falla agente y lo matan ,1.0, http://www.elnorte.com/seguridad/articulo/775/1549891/,LA FE,2678371.5088872896,1520518.196561996,46,San Nicolás de los Garza,1,San Nicolás de los Garza
2013,2013-09-11,25.757710999999997,-100.306485, Matan a pareja y la encajuelan ,2.0, http://www.elnorte.com/seguridad/articulo/773/1544601/,VILLA AZUL,2669093.3923273343,1524121.9410627047,46,San Nicolás de los Garza,1,San Nicolás de los Garza
2013,2013-11-30,25.7082555,-100.32032149999999, Matan a polic&#237;a de Fuerza Civil ,1.0, http://www.elnorte.com/seguridad/Articulo/776/1551194/,HIDALGO,2667775.7765894686,1518653.0774358937,39,Monterrey,1,Monterrey
2013,2013-11-25,25.708304000000002,-100.324616, Ejecutan a conductor desde otro veh&#237;culo ,1.0, http://www.elnorte.com/seguridad/articulo/775/1549582/,NIÑO ARTILLERO,2667346.774741675,1518653.4072100394,39,Monterrey,1,Monterrey
2013,2013-11-23,25.665753,-100.29916, Levantan a joven; lo matan a balazo ,1.0, http://www.elnorte.com/seguridad/articulo/775/1549011/,NUEVO CROC INFONAVIT,2669944.9812436705,1513992.141009669,39,Monterrey,1,Monterrey
2013,2013-11-22,25.617017,-100.26492900000001, Lo acribillan por la espalda ,1.0, http://www.elnorte.com/seguridad/articulo/775/1548809/,SAN ANGEL,2673430.121666094,1508660.23547388,39,Monterrey,1,Monterrey
2013,2013-11-17,25.741795,-100.351052, Lo tiran en bolsas de auto ,1.0, http://www.elnorte.com/seguridad/articulo/774/1547078/,VALLE DE SANTA LUCIA,2664663.8601364763,1522315.2726670324,39,Monterrey,1,Monterrey
2013,2013-12-11,25.7137065,-100.32593370000001, Lo bajan de auto y lo ejecutan ,1.0, http://www.elnorte.com/seguridad/Articulo/773/1545489/,NIÑO ARTILLERO,2667208.208604128,1519247.5018225445,39,Monterrey,1,Monterrey
2013,2013-02-11,25.7044133,-100.28174709999999, Hallan un ejecutado en la Col. Coyoac&#225;n ,1.0, http://www.elnorte.com/seguridad/Articulo/772/1542521/,MODERNA,2671633.698547277,1518275.1172334354,39,Monterrey,1,Monterrey
2013,2013-11-27,25.743225,-100.174461, Lo matan frente a 10 ni&#241;os ,1.0, http://www.elnorte.com/seguridad/articulo/776/1550270/,SAN ANDRES,2682295.3148311446,1522686.538579534,6,Apodaca,1,Ciudad Apodaca
2013,2013-11-23,25.760204,-100.248887, Lo asesinan de tres tiros ,1.0, http://www.elnorte.com/seguridad/articulo/775/1549013/,FRACC LA HACIENDA 2DO SECT,2674840.7765729744,1524465.869415898,6,Apodaca,1,Ciudad Apodaca
