year,date,lat,lon,news,cassualties,url,object_id,postal_code,mun_name,neighborhood_name,neighborhood_type,area
2017,2017-11-02,25.7329465,-100.3341877,Ejecutan a menor; hieren a otro,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1247997&v=2&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1247997&v=2,35131,64250.0,MONTERREY,PABLO GONZALEZ,COLONIA,3.36395511941e-05
2017,2017-11-24,25.7329623,-100.3414895,Lanzan desde auto cuerpo de levantado,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1263667&v=3&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1263667&v=3,35121,64244.0,MONTERREY,TIERRA Y LIBERTAD SECTOR SUR,COLONIA,1.09551744801e-05
2017,2017-11-21,25.7656949,-100.3605815,Ejecutan de un tiro desde auto,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1261818&v=4&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1261818&v=4,35091,64218.0,MONTERREY,AMPL MUNICIPAL,COLONIA,7.226350429260001e-06
2017,2017-11-12,25.7785593,-100.3290062,"Disparan desde taxis, matan a 3 y hieren a 3",3.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1255325&v=6&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1255325&v=6,34212,66073.0,GENERAL ESCOBEDO,FOMERREY 9,COLONIA,2.89550010577e-05
2017,2017-11-16,25.837648,-100.296065,Lo levantan... y lo acribillan,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1257787&v=6&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1257787&v=6,34215,66080.0,GENERAL ESCOBEDO,ANDRES CABALLERO MORENO,COLONIA,0.000273235954375
2017,2017-11-17,25.85826,-100.306857,Persiguen y asesinan a dos a balazos,2.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1259359&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1259359,0,,,,,
2017,2017-11-19,25.6773941,-100.4217046,"Amarran, torturan y matan a mujer",1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1260587&v=5&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1260587&v=5,36277,66149.0,SANTA CATARINA,ESTACION LEONA,COLONIA,4.11817005325e-05
2017,2017-11-11,25.6675754,-100.4243229,Revela ejecuci�n disputa por c�rtel,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1254994&v=4&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1254994&v=4,36295,66188.0,SANTA CATARINA,SOCIEDAD COOPERATIVA FRATERNIDAD,COLONIA,2.12235489595e-05
2017,2017-11-10,25.6578287,-100.4496243,Ejecutan a mujer en Morones Prieto,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1253341&v=9&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1253341&v=9,36329,66354.0,SANTA CATARINA,JOSE MARIA MORELOS,UNIDAD HABITACIONAL,3.80790020217e-05
2017,2017-11-10,25.6851708,-100.4665153,Baleado fallece en hospital,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1255203&v=3&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1255203&v=3,36393,66362.0,SANTA CATARINA,EL MOLINO,COLONIA,5.46635058861e-06
2017,2017-11-08,25.674225,-100.4776922,Ejecutan a joven de un balazo en la cabeza,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1252108&v=3&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1252108&v=3,36310,66257.0,SANTA CATARINA,HDA SANTA CATARINA (FOMERREY 29),COLONIA,2.28041483158e-05
2017,2017-11-14,25.7810988,-100.4463477,Ejecutan a 2 mujeres y a una la decapitan,2.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1256656&v=4&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1256656&v=4,34036,66023.0,GARCÍA,CIUDAD MITRAS,FRACCIONAMIENTO,0.000679227856242
2017,2017-11-23,25.7919304,-100.4917615,Atropellan y ejecutan,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1254330&v=4&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1254330&v=4,0,,,,,
2017,2017-11-17,25.7523424,-100.5062876,Matan a huachicolero en Garc�a,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1259361&v=2&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1259361&v=2,0,,,,,
2017,2017-12-15,25.4714461,-99.9990923,Matan a encargado; balean a 2 clientes,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1279991&v=2&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1279991&v=2,0,,,,,
2017,2017-12-05,25.588141,-100.0122017,Deja 3 ejecutados ataque en car wash,3.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1272035&v=6&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1272035&v=6,33935,67485.0,CADEREYTA JIMÉNEZ,GALINDO,COLONIA,2.05299001397e-05
2017,2017-12-12,25.810062,-100.08647,Localizan asesinado en brecha,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1277333&v=5&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1277333&v=5,0,,,,,
2017,2017-12-01,25.8691577,-100.24967209999998,Muere interno a balazos en el Penal de Apodaca,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1269415&v=12&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1269415&v=12,0,,,,,
2017,2017-12-04,25.7710885,-100.26873940000002,Ejecutan a cliente al salir de un bar,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1271187&v=10&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1271187&v=10,34148,66059.0,GENERAL ESCOBEDO,HACIENDA LOS CANTU 2DO SECT,COLONIA,8.5391498987e-06
2017,2017-12-07,25.6594464,-100.3085214,Lo ejecutan en consultorio,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1273811&v=5&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1273811&v=5,35376,64720.0,MONTERREY,INDEPENDENCIA,FRACCIONAMIENTO,0.000221969402392
2017,2017-12-13,25.633119399999998,-100.29791740000002,Lo ejecutan por narcomenudeo,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1278400&v=3&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1278400&v=3,35405,64760.0,MONTERREY,15 DE SEPTIEMBRE,COLONIA,1.15087998169e-05
2018,2018-01-28,25.5643306,-99.9812817,Asesinan a 11 en 3 horas,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1310002&v=16&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1310002&v=16,33925,67484.0,CADEREYTA JIMÉNEZ,CARLOS SALINAS DE GORTARI,FRACCIONAMIENTO,2.53762489527e-05
2018,2018-01-12,25.883217,-100.036735,Hallan enterrado a desaparecido,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1297159&v=3&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1297159&v=3,0,,,,,
2018,2018-01-07,25.8343297,-100.1397248,Ejecutan a ligado al narcomenudeo,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1293601&v=11&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1293601&v=11,33696,66623.0,APODACA,ARTEMIO TREVIÑO,COLONIA,3.31945525502e-05
2018,2018-01-12,25.7279849,-100.2678043,Balean a pareja y muere mujer,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1297810&v=6&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1297810&v=6,35933,66489.0,SAN NICOLÁS DE LOS GARZA,LAGO DE CHAPULTEPEC,COLONIA,1.07253506108e-05
2018,2018-01-29,25.630407,-100.2878835,Muere baleado al evitar asalto en una tienda,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1310698&v=4&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1310698&v=4,35420,64780.0,MONTERREY,SIERRA VENTANA,COLONIA,2.95896984919e-05
2018,2018-01-25,25.7165488,-100.3269457,Lo ejecutan en su casa,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1307563&v=4&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1307563&v=4,35168,64280.0,MONTERREY,NIÑO ARTILLERO,FRACCIONAMIENTO,0.000101842028382
2018,2018-01-06,25.7308664,-100.3401864,Lo ejecutan cuando caminaba en la Ferrocarrilera,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1293282&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1293282,35132,64250.0,MONTERREY,RESIDENCIAL AZTLAN,COLONIA,4.7331983236699995e-06
2018,2018-01-14,25.724893,-100.343142,Asesinan a 2 reos en el Topo Chico,2.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1299119&v=9&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1299119&v=9,35162,64270.0,MONTERREY,SIMON BOLIVAR,COLONIA,2.07716006142e-05
2018,2018-01-10,25.766234,-100.3667325,Ejecutan a uno sicarios en taxi,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1295657&v=4&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1295657&v=4,35074,64206.0,MONTERREY,EL PORVENIR,COLONIA,1.75152496682e-05
2018,2018-01-08,25.844176,-100.397913,Matan a 2 menores en ataque a baile,2.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1293970&v=6&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1293970&v=6,34181,66064.0,GENERAL ESCOBEDO,LOS NARANJOS,COLONIA,0.000246894995808
2018,2018-01-15,25.700627,-100.463518,Matan a balazos a tres en su casa,3.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1299568&v=8&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1299568&v=8,36425,66368.0,SANTA CATARINA,RINCON DEL PONIENTE,COLONIA,1.77129992189e-05
2018,2018-01-11,25.788914,-100.56128,Atan y tiran a ejecutado,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1296506&v=6&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1296506&v=6,0,,,,,
2018,2018-02-14,25.636710600000004,-100.1624005,Muere joven baleado en ataque en Ju�rez,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1322427&v=5&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1322427&v=5,34776,67280.0,JUÁREZ,RANCHO VIEJO,COLONIA,0.000182842614093
2018,2018-02-12,25.7924479,-100.192951,"Ejecutan, mutilan y le dejan recado",1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1321240&v=5&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1321240&v=5,33613,66605.0,APODACA,TERESITA,COLONIA,0.00030698640147600005
2018,2018-02-10,25.6420249,-100.2065955,Lo ejecutan en Guadalupe,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1320523&v=4&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1320523&v=4,34582,67190.0,GUADALUPE,NUEVO MEXICO,COLONIA,1.15440402756e-05
2018,2018-02-07,25.7710195,-100.236883,Lo ejecutan en camioneta,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1317459&v=6&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1317459&v=6,33811,66636.0,APODACA,SANTA CECILIA,COLONIA,2.09013015194e-05
2018,2018-02-04,25.7785698,-100.25439190000002,Muere en hospital baleado en Apodaca,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1315630&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1315630,33807,66636.0,APODACA,NUEVO AMANECER 1RA SECC,COLONIA,3.69665984084e-05
2018,2018-02-17,25.707673100000004,-100.2468633,Ejecutan a mec�nico en taller de su pap�,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1325323&v=8&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1325323&v=8,35944,66490.0,SAN NICOLÁS DE LOS GARZA,NUEVO MUNDO SECT 1,UNIDAD HABITACIONAL,1.9370503015e-06
2018,2018-02-15,25.5875306,-100.25841640000002,Lo citan y ejecutan en estacionamiento,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1323343&v=12&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1323343&v=12,35557,64989.0,MONTERREY,LOMAS DE VALLE ALTO,COLONIA,2.12910001488e-05
2018,2018-02-08,25.6389583,-100.2758657,Ejecutan a hombre en el sector Contry,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1317975&v=9&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1317975&v=9,35473,64858.0,MONTERREY,LOS NARANJOS,FRACCIONAMIENTO,5.65275004127e-06
2018,2018-02-17,25.6821788,-100.2875168,Asesinan en Madero a vendedor de espejos,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1325435&v=5&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1325435&v=5,35289,64580.0,MONTERREY,PABLO A DE LA GARZA,COLONIA,2.91729993823e-05
2018,2018-02-13,25.7396459,-100.3332749,Lo torturan y ejecutan en Colonia Topo Chico,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1321606&v=5&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1321606&v=5,35130,64250.0,MONTERREY,LOMA BONITA,COLONIA,5.1622829696e-05
2018,2018-02-06,25.65951,-100.4342349,Tiran a ejecutado con un mensaje frente a escuela,1.0,https://www.elnorte.com/aplicacioneslibre/preacceso/articulo/default.aspx?id=1316333&v=4&urlredirect=https://www.elnorte.com/aplicaciones/articulo/default.aspx?id=1316333&v=4,36307,66198.0,SANTA CATARINA,LA FORTALEZA,COLONIA,1.0217400001e-05
2012,2012-12-17,25.636110000000002,-100.089798, Hallan un encobijado en Ju&#225;rez ,1.0, http://www.elnorte.com/seguridad/Articulo/722/1442131/,34750,67266.0,JUÁREZ,EL MIRADOR,COLONIA,0.000167920949439
2012,2012-12-15,25.641681,-100.071201, Levantan y matan a m&#250;sico y amigo ,2.0, http://www.elnorte.com/seguridad/articulo/721/1441659/,0,,,,,
2012,2012-12-12,25.659767000000002,-100.146861, Matan a balazos a un yonquero ,1.0, http://www.elnorte.com/seguridad/articulo/721/1440779/,34727,67257.0,JUÁREZ,LAS SABINITAS,COLONIA,1.05140950387e-05
2012,2012-12-29,25.718415,-100.26734599999999, Matan a 3 en bar ,3.0, http://www.elnorte.com/seguridad/articulo/723/1445191/,35917,66480.0,SAN NICOLÁS DE LOS GARZA,AZTECA,COLONIA,3.04189001144e-05
2012,2012-12-20,25.721006,-100.236297, Matan pistoleros a 7 en 14 horas ,7.0, http://www.elnorte.com/seguridad/articulo/722/1443137/,35963,66496.0,SAN NICOLÁS DE LOS GARZA,AMPL DEL VIDRIO OTE SECT 1,COLONIA,1.30159710073e-05
2012,2012-12-16,25.708256,-100.32032199999999, Sale de posada; sicarios lo matan ,1.0, http://www.elnorte.com/seguridad/Articulo/721/1441846/,35169,64290.0,MONTERREY,HIDALGO,COLONIA,5.35529956576e-05
2012,2012-01-12,25.721354,-100.26902, Ejecutan a tres durante festejo ,3.0, http://www.elnorte.com/seguridad/articulo/719/1437579/,35917,66480.0,SAN NICOLÁS DE LOS GARZA,AZTECA,COLONIA,3.04189001144e-05
2012,2012-12-31,25.739088,-100.336238, Ejecutan a 2 en Tierra y Libertad ,2.0, http://www.elnorte.com/seguridad/articulo/723/1445637/,35123,64246.0,MONTERREY,TIERRA Y LIBERTAD SECT CENTRO,COLONIA,5.53619953961e-06
2012,2012-12-30,25.686129,-100.31591800000001, Fallece en hospital un joven baleado ,1.0, http://www.elnorte.com/seguridad/articulo/723/1445341/,35250,64490.0,MONTERREY,SARABIA,COLONIA,1.56701492634e-05
2012,2012-12-29,25.643335,-100.307236, Lo ejecutan en XV a&#241;os ,1.0, http://www.elnorte.com/seguridad/articulo/723/1445189/,35380,64730.0,MONTERREY,LA PEDRERA,COLONIA,4.25783211595e-05
2012,2012-12-29,25.686129,-100.31591800000001, Asesinan a taquero en Col&#243;n ,1.0, http://www.elnorte.com/seguridad/articulo/723/1445190/,35250,64490.0,MONTERREY,SARABIA,COLONIA,1.56701492634e-05
2012,2012-12-28,25.710885,-100.266563, Acribillan a hombre en su casa ,1.0, http://www.elnorte.com/seguridad/articulo/723/1444954/,35940,66490.0,SAN NICOLÁS DE LOS GARZA,CONSTITUYENTES DE QUERETARO SECT 5,UNIDAD HABITACIONAL,1.31829494063e-05
2012,2012-12-28,25.689182000000002,-100.35079499999999, Fallece beb&#233; de inocente asesinada ,2.0, http://www.elnorte.com/seguridad/articulo/723/1444948/,35245,64460.0,MONTERREY,MITRAS CENTRO,COLONIA,0.00024708998301099994
2012,2012-12-26,25.736615,-100.329874, Fallece en hospital un baleado ,1.0, http://www.elnorte.com/seguridad/articulo/723/1444349/,35143,64260.0,MONTERREY,TOPO CHICO,COLONIA,5.14505002064e-05
2012,2012-12-22,25.725897,-100.326966, Ejecutan a joven en una bicicleta ,1.0, http://www.elnorte.com/seguridad/articulo/722/1443626/,35145,64260.0,MONTERREY,CONSTITUYENTES DEL 57,COLONIA,2.41683473367e-05
2012,2012-12-22,25.687925,-100.312836, Fallece otra mujer por ataque ,1.0, http://www.elnorte.com/seguridad/articulo/722/1443624/,35246,64470.0,MONTERREY,OBRERISTA,COLONIA,1.54802009672e-05
2012,2012-12-16,25.777767,-100.37084399999999, Persiguen y asesinan a taxista ,1.0, http://www.elnorte.com/seguridad/Articulo/721/1441877/,35068,64200.0,MONTERREY,CROC,UNIDAD HABITACIONAL,0.000142549868359
2012,2012-12-14,25.676379999999998,-100.31626899999999, Lo asesinan en ba&#241;o de bar del Centro ,1.0, http://www.elnorte.com/seguridad/articulo/721/1441395/,34955,64000.0,MONTERREY,CENTRO DE MONTERREY,COLONIA,0.000716583798616
2012,2012-12-14,25.684928,-100.306635,  Ejecutan a hombre en estaci&#243;n del Metro  ,1.0, http://www.elnorte.com/seguridad/articulo/721/1441451/,34955,64000.0,MONTERREY,CENTRO DE MONTERREY,COLONIA,0.000716583798616
2012,2012-12-14,25.740161999999998,-100.330474, Matan a 2 dentro de negocio ,2.0, http://www.elnorte.com/seguridad/articulo/721/1441398/,35157,64268.0,MONTERREY,1 DE JUNIO (FOMERREY 167),COLONIA,7.3725037762199985e-06
2012,2012-11-12,25.754579999999997,-100.3519, Matan a 2 y hieren a otro en zona norte ,2.0, http://www.elnorte.com/seguridad/articulo/721/1440542/,35082,64210.0,MONTERREY,7 DE NOVIEMBRE,COLONIA,6.05780023929e-06
2012,2012-08-12,25.725336,-100.34435699999999, Asesina en Penal ligado al Royale ,1.0, http://www.elnorte.com/seguridad/articulo/720/1439627/,35162,64270.0,MONTERREY,SIMON BOLIVAR,COLONIA,2.07716006142e-05
2012,2012-06-12,25.757885,-100.35708199999999, Ejecutan a 2 desde auto en zona norte ,2.0, http://www.elnorte.com/seguridad/articulo/720/1439096/,35093,64218.0,MONTERREY,LA REFORMA FOMERREY 1,COLONIA,2.98708986346e-05
2012,2012-03-12,25.66143,-100.330845, Plagian y matan a dos mujeres ,2.0, http://www.elnorte.com/seguridad/Articulo/720/1438004/,35369,64710.0,MONTERREY,PIO X,COLONIA,3.90880986751e-05
2012,2012-01-12,25.736634,-100.329863, Y asesinan a otros 3 en Col. Topo Chico ,3.0, http://www.elnorte.com/seguridad/articulo/719/1437580/,35143,64260.0,MONTERREY,TOPO CHICO,COLONIA,5.14505002064e-05
2012,2012-12-14,25.704254000000002,-100.24759399999999, Acribillan a 5 en una casa ,5.0, http://www.elnorte.com/seguridad/articulo/721/1441452/,34331,67120.0,GUADALUPE,NUEVA LIBERTAD,COLONIA,1.31979478938e-05
2012,2012-12-14,25.668673000000002,-100.202919, Asesinan a empleado de dep&#243;sito ,1.0, http://www.elnorte.com/seguridad/articulo/721/1441427/,34681,67198.0,GUADALUPE,SAN SEBASTIAN,COLONIA,3.26537002008e-05
2012,2012-12-30,25.758696,-100.171838, Ejecuta sicario a mujer ,1.0, http://www.elnorte.com/seguridad/articulo/723/1445346/,33843,66646.0,APODACA,PUEBLO NUEVO 4TO SECT,COLONIA,2.70099507648e-05
2012,2012-12-26,25.796955,-100.398248, Matan a tiros a un menor; hieren a otro ,1.0, http://www.elnorte.com/seguridad/articulo/723/1444412/,34182,66064.0,GENERAL ESCOBEDO,18 DE OCTUBRE,COLONIA,6.63525478439e-05
2012,2012-12-17,25.803929,-100.35259599999999, Muere baleado ,1.0, http://www.elnorte.com/seguridad/Articulo/722/1442131/,34161,66062.0,GENERAL ESCOBEDO,PARQUE INDUSTRIAL ESCOBEDO II,COLONIA,0.000141217499622
2012,2012-12-16,25.780217,-100.316113, Ejecutan a mujer; hieren a hermana ,1.0, http://www.elnorte.com/seguridad/Articulo/721/1441890/,34101,66055.0,GENERAL ESCOBEDO,JOYA DE ANAHUAC SECT FLORENCIA,COLONIA,1.95029266195e-05
