,OBJECTID,POSTALCODE,ST_NAME,MUN_NAME,SETT_NAME,SETT_TYPE,WITH_EVENT,x_centroid,y_centroid
269,33793,66636,NUEVO LEON,APODACA,FRACC PINOS 3ER SECT,COLONIA,False,-100.252,25.777
270,33794,66636,NUEVO LEON,APODACA,FRACC PINOS 4TO SECT,COLONIA,False,-100.253,25.775
271,33795,66636,NUEVO LEON,APODACA,FRACC PINOS 5TO SECT,COLONIA,False,-100.255,25.777
272,33796,66636,NUEVO LEON,APODACA,FRACC PORTAL DE ANAHUAC,COLONIA,True,-100.253,25.761
273,33797,66636,NUEVO LEON,APODACA,HACIENDA LOS PINOS,COLONIA,False,-100.251,25.771
274,33798,66636,NUEVO LEON,APODACA,HACIENDA LOS PINOS 2DO SECT,COLONIA,False,-100.25,25.773
275,33799,66636,NUEVO LEON,APODACA,JARDINES DE LOS PINOS,COLONIA,True,-100.247,25.774
276,33800,66636,NUEVO LEON,APODACA,JARDINES DE LOS PINOS 2DO SECT,COLONIA,False,-100.247,25.776
277,33801,66636,NUEVO LEON,APODACA,LOS FRESNOS 10MO SECT,COLONIA,False,-100.244,25.768
278,33802,66636,NUEVO LEON,APODACA,LOS FRESNOS 4TO SECT,COLONIA,False,-100.249,25.767
279,33803,66636,NUEVO LEON,APODACA,LOS FRESNOS 8VO SECT,COLONIA,False,-100.243,25.769
280,33804,66636,NUEVO LEON,APODACA,LOS FRESNOS 9NO SECT,COLONIA,False,-100.245,25.765
281,33805,66636,NUEVO LEON,APODACA,LOS FRESNOS NORTE,COLONIA,True,-100.247,25.77
282,33806,66636,NUEVO LEON,APODACA,LOS PINOS,COLONIA,False,-100.249,25.776
283,33807,66636,NUEVO LEON,APODACA,NUEVO AMANECER 1RA SECC,COLONIA,True,-100.25,25.78
284,33808,66636,NUEVO LEON,APODACA,NUEVO AMANECER 2DO SECT,COLONIA,False,-100.245,25.771
285,33809,66636,NUEVO LEON,APODACA,PRADERAS DE LA ENRAMADA,COLONIA,False,-100.252,25.764
286,33810,66636,NUEVO LEON,APODACA,PRADOS DE LA CIENEGUITA,COLONIA,True,-100.255,25.782
287,33811,66636,NUEVO LEON,APODACA,SANTA CECILIA,COLONIA,True,-100.238,25.773
288,33812,66636,NUEVO LEON,APODACA,FRACC ARBOLEDAS DEL VIRREY,COLONIA,True,-100.247,25.767
289,33813,66636,NUEVO LEON,APODACA,FRACC LA HACIENDA,COLONIA,True,-100.249,25.763
290,33814,66636,NUEVO LEON,APODACA,FRACC LA HACIENDA 2DO SECT,COLONIA,True,-100.248,25.762
291,33815,66637,NUEVO LEON,APODACA,PARQUE INDUSTRIAL MILIMEX,PARQUE INDUSTRIAL,True,-100.195,25.753
292,33816,66640,NUEVO LEON,APODACA,FRACC COLONIAL HUINALA,FRACCIONAMIENTO,False,-100.163,25.741
293,33817,66640,NUEVO LEON,APODACA,FRACC JARDINES DE HUINALA,FRACCIONAMIENTO,True,-100.17,25.742
294,33818,66640,NUEVO LEON,APODACA,FRACC LOMAS DE HUINALA 2DO SECT,FRACCIONAMIENTO,False,-100.175,25.734
295,33819,66640,NUEVO LEON,APODACA,FRACC REFORMA 2DO SECT,FRACCIONAMIENTO,False,-100.169,25.736
296,33820,66640,NUEVO LEON,APODACA,HUINALA,FRACCIONAMIENTO,True,-100.165,25.748
297,33821,66640,NUEVO LEON,APODACA,REFORMA 1RA SECC,FRACCIONAMIENTO,False,-100.172,25.736
298,33822,66640,NUEVO LEON,APODACA,SAN ANDRES,FRACCIONAMIENTO,True,-100.174,25.741
299,33823,66640,NUEVO LEON,APODACA,SAN MIGUEL GOLONDRINAS 3ER SECT,FRACCIONAMIENTO,True,-100.178,25.731
300,33824,66640,NUEVO LEON,APODACA,SAN MIGUEL GOLONDRINAS 4TO SECT,FRACCIONAMIENTO,False,-100.178,25.733
301,33825,66640,NUEVO LEON,APODACA,ALBERTA ESCAMILLA,FRACCIONAMIENTO,False,-100.172,25.733
302,33826,66640,NUEVO LEON,APODACA,FRACC BALCONES DE HUINALA 1ER SECT,FRACCIONAMIENTO,True,-100.169,25.738
303,33827,66640,NUEVO LEON,APODACA,FRACC BALCONES DE HUINALA 2DO SECT,FRACCIONAMIENTO,False,-100.166,25.738
304,33828,66644,NUEVO LEON,APODACA,VICENTE ELIZONDO TREVIÃO,COLONIA,False,-100.164,25.736
305,33829,66644,NUEVO LEON,APODACA,VILLAS DE SAN CARLOS 1ER SECT,COLONIA,True,-100.159,25.738
306,33830,66644,NUEVO LEON,APODACA,VILLAS DE SAN CARLOS 2DO SECT,COLONIA,False,-100.16,25.734
307,33831,66644,NUEVO LEON,APODACA,FRACC SANTA MONICA,COLONIA,False,-100.162,25.738
308,33832,66644,NUEVO LEON,APODACA,REAL HACIENDA DE HUINALA,COLONIA,False,-100.166,25.734
309,33833,66644,NUEVO LEON,APODACA,RINCON DE HUINALA,COLONIA,False,-100.157,25.737
310,33834,66645,NUEVO LEON,APODACA,PARQUE INDUSTRIAL IMSA,COLONIA,True,-100.182,25.76
311,33835,66645,NUEVO LEON,APODACA,FRACC JARDINES DEL VIRREY,COLONIA,True,-100.174,25.748
312,33836,66645,NUEVO LEON,APODACA,PADILLA,COLONIA,True,-100.179,25.752
313,33837,66645,NUEVO LEON,APODACA,PARQUE INDUSTRIAL HUINALA,COLONIA,False,-100.176,25.76
314,33838,66646,NUEVO LEON,APODACA,FRACC SAN ISIDRO 1ER SECT,COLONIA,False,-100.153,25.759
315,33839,66646,NUEVO LEON,APODACA,FRACC SAN ISIDRO 2DO SECT,COLONIA,False,-100.153,25.762
316,33840,66646,NUEVO LEON,APODACA,PUEBLO NUEVO,COLONIA,True,-100.166,25.762
317,33841,66646,NUEVO LEON,APODACA,PUEBLO NUEVO 2DO SECT,COLONIA,True,-100.157,25.758
318,33842,66646,NUEVO LEON,APODACA,PUEBLO NUEVO 3ER SECT,COLONIA,True,-100.16,25.761
319,33843,66646,NUEVO LEON,APODACA,PUEBLO NUEVO 4TO SECT,COLONIA,True,-100.171,25.762
320,33844,66646,NUEVO LEON,APODACA,PUEBLO NUEVO 5TO SECT,COLONIA,True,-100.166,25.757
321,33845,66646,NUEVO LEON,APODACA,RES MILENIUM,COLONIA,False,-100.15,25.761
322,33846,66646,NUEVO LEON,APODACA,SAN JAVIER,COLONIA,False,-100.152,25.738
323,33847,66646,NUEVO LEON,APODACA,FRACC MISION DE HUINALA,COLONIA,False,-100.161,25.753
324,33848,66646,NUEVO LEON,APODACA,FRACC MISION DE SAN JAVIER,COLONIA,True,-100.148,25.746
325,33849,66646,NUEVO LEON,APODACA,FRACC PORTAL DE HUINALA,COLONIA,True,-100.155,25.755
326,33850,66647,NUEVO LEON,APODACA,FRACC LOS CANDILES,COLONIA,False,-100.163,25.713
327,33851,66647,NUEVO LEON,APODACA,FRACC PASEO DE LAS FUENTES,COLONIA,True,-100.148,25.705
328,33852,66647,NUEVO LEON,APODACA,FRACC PINCELES,COLONIA,False,-100.162,25.707
329,33853,66647,NUEVO LEON,APODACA,FRACC VITRALES,COLONIA,False,-100.163,25.71
330,33854,66647,NUEVO LEON,APODACA,FRACC VIVIENDA DIGNA,COLONIA,False,-100.147,25.714
331,33855,66647,NUEVO LEON,APODACA,HACIENDA LAS FLORES,COLONIA,False,-100.153,25.706
332,33856,66647,NUEVO LEON,APODACA,HACIENDA LAS MARGARITAS 1ER SECT,COLONIA,False,-100.158,25.709
333,33857,66647,NUEVO LEON,APODACA,HACIENDA LAS MARGARITAS 2DO SECT,COLONIA,False,-100.158,25.71
334,33858,66647,NUEVO LEON,APODACA,HACIENDA LAS MARGARITAS 3ER SECT,COLONIA,False,-100.157,25.711
335,33859,66647,NUEVO LEON,APODACA,HACIENDA LAS MARGARITAS 4TO SECT,COLONIA,False,-100.158,25.713
336,33860,66647,NUEVO LEON,APODACA,LOMA DE LA PAZ,COLONIA,True,-100.135,25.706
337,33861,66647,NUEVO LEON,APODACA,MISION REAL,COLONIA,True,-100.157,25.729
338,33862,66647,NUEVO LEON,APODACA,BOSQUES DE SAN MIGUEL,COLONIA,True,-100.143,25.704
339,33863,66647,NUEVO LEON,APODACA,BOSQUES DEL SOL,COLONIA,False,-100.169,25.708
340,33864,66647,NUEVO LEON,APODACA,CAMPESTRE HUINALA,COLONIA,True,-100.155,25.724
341,33865,66648,NUEVO LEON,APODACA,FRACC MONTE ALBAN,COLONIA,False,-100.172,25.723
342,33866,66648,NUEVO LEON,APODACA,FRACC MONTE ALBAN 2DO SECT,COLONIA,False,-100.172,25.724
343,33867,66648,NUEVO LEON,APODACA,FRACC RINCON DE SAN MIGUEL,COLONIA,False,-100.169,25.722
344,33868,66648,NUEVO LEON,APODACA,FRACC SANTA FE 1ER SECT,COLONIA,True,-100.173,25.728
345,33869,66648,NUEVO LEON,APODACA,FRACC SANTA FE 2DO SECT,COLONIA,False,-100.173,25.725
346,33870,66648,NUEVO LEON,APODACA,JOYAS DEL PEDREGAL,COLONIA,True,-100.167,25.732
347,33871,66648,NUEVO LEON,APODACA,LOMAS DEL PEDREGAL,COLONIA,True,-100.168,25.729
348,33872,66648,NUEVO LEON,APODACA,LOS TRES NOGALES,COLONIA,False,-100.166,25.719
349,33873,66648,NUEVO LEON,APODACA,MISION DE SAN MIGUEL,COLONIA,False,-100.175,25.721
350,33874,66648,NUEVO LEON,APODACA,ROBERTO ESPINOZA,COLONIA,False,-100.177,25.714
351,33875,66648,NUEVO LEON,APODACA,VALLE DEL PEDREGAL,COLONIA,True,-100.168,25.726
352,33876,66648,NUEVO LEON,APODACA,COLINAS DE SAN MIGUEL,COLONIA,False,-100.17,25.721
353,33877,66648,NUEVO LEON,APODACA,FRACC EL CAMPANARIO,COLONIA,False,-100.169,25.724
354,33878,66648,NUEVO LEON,APODACA,FRACC LOMAS DE HUINALA,COLONIA,False,-100.173,25.731
355,33879,66649,NUEVO LEON,APODACA,FRACC MONTE ALBAN 3ER SECT,COLONIA,False,-100.172,25.716
356,33880,66649,NUEVO LEON,APODACA,HOLOXIDRINAS,COLONIA,True,-100.178,25.724
357,33881,66649,NUEVO LEON,APODACA,NUEVA MIXCOAC,COLONIA,True,-100.18,25.717
358,33882,66649,NUEVO LEON,APODACA,SAN MIGUEL,COLONIA,True,-100.17,25.712
359,33883,66649,NUEVO LEON,APODACA,SEBASTIAN ELIZONDO 1ER SECT,COLONIA,False,-100.173,25.711
360,33884,66649,NUEVO LEON,APODACA,SEBASTIAN ELIZONDO 2DO SECT,COLONIA,False,-100.173,25.708
361,33885,66649,NUEVO LEON,APODACA,ZOZAYITA,COLONIA,False,-100.177,25.73
362,33886,66649,NUEVO LEON,APODACA,FRACC GOLONDRINAS,COLONIA,True,-100.183,25.716
363,33887,66649,NUEVO LEON,APODACA,FRACC MIXCOAC,COLONIA,False,-100.179,25.71
364,33888,66649,NUEVO LEON,APODACA,FRACC MONTE ALBAN 1ER SECT,COLONIA,False,-100.171,25.719
365,33889,67940,NUEVO LEON,ARAMBERRI,CENTRO DE ARAMBERRI,EJIDO,False,-99.817,24.097
366,33890,67940,NUEVO LEON,ARAMBERRI,CROC,EJIDO,False,-99.826,24.115
367,33891,67940,NUEVO LEON,ARAMBERRI,EMILIANO ZAPATA,EJIDO,False,-99.828,24.11
368,33892,67940,NUEVO LEON,ARAMBERRI,SECC NORTE,EJIDO,False,-99.82,24.109
369,33893,67940,NUEVO LEON,ARAMBERRI,BARRIO BROWNSVILLE,EJIDO,False,-99.812,24.101
370,33894,67940,NUEVO LEON,ARAMBERRI,BARRIO EL CALICHAL,EJIDO,False,-99.819,24.095
371,33895,67940,NUEVO LEON,ARAMBERRI,BARRIO LA TIJERA,EJIDO,False,-99.813,24.096
372,33896,67940,NUEVO LEON,ARAMBERRI,BARRIO SECCION SUR,EJIDO,False,-99.81,24.09
373,33897,67950,NUEVO LEON,ARAMBERRI,LA ASCENCION,RANCHO O RANCHERIA,False,-99.913,24.324
374,33898,65150,NUEVO LEON,BUSTAMANTE,BUSTAMANTE,VILLA,False,-100.507,26.533
375,33899,67465,NUEVO LEON,CADEREYTA JIMÃNEZ,SANTA LILIANA,HACIENDA,False,-100.012,25.586
376,33900,67465,NUEVO LEON,CADEREYTA JIMÃNEZ,AMPLIACION GALINDO,HACIENDA,False,-100.012,25.585
377,33901,67480,NUEVO LEON,CADEREYTA JIMÃNEZ,CADEREYTA JIMENEZ CENTRO,COLONIA,True,-100.015,25.593
378,33902,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,CANDELARIA RIOS,COLONIA,True,-99.997,25.604
379,33903,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,FRACC PEMEX,COLONIA,True,-99.947,25.59
380,33904,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,GLORIA MENDIOLA,COLONIA,False,-99.986,25.602
381,33905,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,GRACIANO SANCHEZ,COLONIA,False,-99.984,25.604
382,33906,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,JERONIMO TREVIÃO 1ER SECT,COLONIA,False,-99.993,25.605
383,33907,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,JERONIMO TREVIÃO 2DO SECT,COLONIA,False,-99.995,25.602
384,33908,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,LAZARO CARDENAS 1ER SECT,COLONIA,True,-99.983,25.6
385,33909,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,LAZARO CARDENAS 2DO SECT,COLONIA,True,-99.985,25.594
386,33910,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,NUEVA CADEREYTA,COLONIA,True,-99.992,25.601
387,33911,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,RAFAEL DE LEON,COLONIA,False,-99.994,25.603
388,33912,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,VETERANOS,COLONIA,True,-99.997,25.599
389,33913,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,ALFREDO V BONFIL,COLONIA,True,-99.989,25.598
390,33914,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,AMPLIACION NUEVA CADEREYTA,COLONIA,False,-99.99,25.604
391,33915,67483,NUEVO LEON,CADEREYTA JIMÃNEZ,BUROCRATAS MUNICIPALES,COLONIA,False,-99.982,25.597
392,33916,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,FRACC VALLE DE CADEREYTA,FRACCIONAMIENTO,False,-100.001,25.582
393,33917,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,JARDINES DE CAPELLANIA,FRACCIONAMIENTO,True,-99.994,25.581
394,33918,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,JOSE LUIS LOZANO FERNANDEZ,FRACCIONAMIENTO,True,-99.98,25.589
395,33919,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,JOSE O MARTINEZ SECC A,FRACCIONAMIENTO,False,-99.99,25.583
396,33920,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,JOSE O MARTINEZ SECC B,FRACCIONAMIENTO,False,-99.99,25.578
397,33921,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,MARIN GONZALEZ,FRACCIONAMIENTO,False,-99.998,25.581
398,33922,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,PRADERAS DE CADEREYTA,FRACCIONAMIENTO,True,-99.983,25.576
399,33923,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,UNIDAD HAB JERONIMO TREVIÃO,FRACCIONAMIENTO,True,-99.993,25.576
400,33924,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,VILLA LUZ,FRACCIONAMIENTO,False,-99.997,25.584
401,33925,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,CARLOS SALINAS DE GORTARI,FRACCIONAMIENTO,True,-99.981,25.563
402,33926,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,FRACC FIDEL VELAZQUEZ,FRACCIONAMIENTO,False,-99.994,25.577
403,33927,67484,NUEVO LEON,CADEREYTA JIMÃNEZ,FRACC SANTA CECILIA,FRACCIONAMIENTO,False,-99.984,25.564
404,33928,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,EMILIANO ZAPATA 1ER SECT,COLONIA,False,-100.017,25.574
405,33929,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,EMILIANO ZAPATA 2DO SECT,COLONIA,True,-100.021,25.582
406,33930,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,FRACC CASA BLANCA,COLONIA,True,-100.007,25.568
407,33931,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,FRACC EL ROSARIO,COLONIA,True,-100.006,25.579
408,33932,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,FRACC FRAMBOYANES,COLONIA,False,-100.011,25.579
409,33933,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,FRACC LAS ESPIGAS,COLONIA,True,-100.023,25.57
410,33934,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,FRACC LAS NORIAS,COLONIA,False,-100.016,25.571
411,33935,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,GALINDO,COLONIA,True,-100.009,25.587
412,33936,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,GARZA CANTU,COLONIA,False,-100.006,25.585
413,33937,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,NUEVA MADERO,COLONIA,True,-100.025,25.565
414,33938,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,PRIVADAS SAN JUAN,COLONIA,False,-100.015,25.595
415,33939,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,SABINITOS,COLONIA,False,-100.022,25.573
416,33940,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,UNIDAD HAB LAS ESPIGAS,COLONIA,False,-100.021,25.572
417,33941,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,ADOLFO LOPEZ MATEOS 1ER SECT,COLONIA,True,-100.009,25.578
418,33942,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,ADOLFO LOPEZ MATEOS 2DO SECT,COLONIA,False,-100.01,25.574
419,33943,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,DELIA,COLONIA,True,-100.008,25.583
420,33944,67485,NUEVO LEON,CADEREYTA JIMÃNEZ,EJIDO CADEREYTA JIMENEZ,COLONIA,True,-100.001,25.604
421,33945,67486,NUEVO LEON,CADEREYTA JIMÃNEZ,LOMAS DE LOS PILARES,FRACCIONAMIENTO,True,-100.032,25.607
422,33946,66550,NUEVO LEON,CARMEN,FUNDADORES DE LA CROC,VILLA,False,-100.357,25.928
423,33947,66550,NUEVO LEON,CARMEN,LA ALIANZA,VILLA,False,-100.361,25.941
424,33948,66550,NUEVO LEON,CARMEN,PARQUE INDUSTRIAL,VILLA,False,-100.363,25.948
425,33949,66550,NUEVO LEON,CARMEN,PASEO DEL CARMEN,VILLA,True,-100.355,25.938
426,33950,66550,NUEVO LEON,CARMEN,POPULAR,VILLA,False,-100.357,25.938
427,33951,66550,NUEVO LEON,CARMEN,BERNABE VILLARREAL,VILLA,False,-100.356,25.942
428,33952,66550,NUEVO LEON,CARMEN,DIEGO VILLARREAL,VILLA,False,-100.353,25.94
429,33953,66550,NUEVO LEON,CARMEN,EL CARMEN CENTRO,VILLA,True,-100.361,25.934
430,33954,66550,NUEVO LEON,CARMEN,FRANCISCO I MADERO,VILLA,False,-100.369,25.943
431,33955,66559,NUEVO LEON,CARMEN,EL JARAL,HACIENDA,False,-100.352,25.924
432,33956,65900,NUEVO LEON,CERRALVO,NUEVO LEON,CIUDAD,False,-99.6,26.092
433,33957,65900,NUEVO LEON,CERRALVO,POPULAR,CIUDAD,False,-99.617,26.077
434,33958,65900,NUEVO LEON,CERRALVO,RANITAS,CIUDAD,False,-99.603,26.089
435,33959,65900,NUEVO LEON,CERRALVO,BENAVIDES,CIUDAD,False,-99.64,26.079
436,33960,65900,NUEVO LEON,CERRALVO,BOTELLOS,CIUDAD,False,-99.637,26.087
437,33961,65900,NUEVO LEON,CERRALVO,CIUDAD CERRALVO,CIUDAD,False,-99.616,26.089
438,33962,65900,NUEVO LEON,CERRALVO,LOMAS DEL TRIGO,CIUDAD,False,-99.623,26.095
439,33963,67050,NUEVO LEON,CHINA,CHINA,VILLA,False,-99.238,25.702
440,33964,65550,NUEVO LEON,CIÃNEGA DE FLORES,PLAN TIERRA PROPIA,COLONIA,False,-100.161,25.967
441,33965,65550,NUEVO LEON,CIÃNEGA DE FLORES,CIENEGA DE FLORES CENTRO,COLONIA,True,-100.167,25.954
442,33966,65554,NUEVO LEON,CIÃNEGA DE FLORES,TIA LENCHA,COLONIA,False,-100.157,25.952
443,33967,65554,NUEVO LEON,CIÃNEGA DE FLORES,DIBSA,COLONIA,False,-100.162,25.947
444,33968,65558,NUEVO LEON,CIÃNEGA DE FLORES,LOMAS DE CIENEGA,FRACCIONAMIENTO,False,-100.18,25.957
445,33969,65558,NUEVO LEON,CIÃNEGA DE FLORES,CONCHITA VELAZCO SECT 1,FRACCIONAMIENTO,False,-100.174,25.961
446,33970,65560,NUEVO LEON,CIÃNEGA DE FLORES,CONCHITA VELAZCO SECT 2,COLONIA,True,-100.174,25.965
447,33971,65560,NUEVO LEON,CIÃNEGA DE FLORES,FRACC LOS LIRIOS,COLONIA,False,-100.17,25.964
448,33972,65560,NUEVO LEON,CIÃNEGA DE FLORES,ALFONSO MARTINEZ DOMINGUEZ,COLONIA,False,-100.168,25.96
449,33973,65562,NUEVO LEON,CIÃNEGA DE FLORES,PROGRESO,FRACCIONAMIENTO,False,-100.177,25.965
450,33974,65562,NUEVO LEON,CIÃNEGA DE FLORES,FOMERREY 5,FRACCIONAMIENTO,False,-100.168,25.967
451,33975,65563,NUEVO LEON,CIÃNEGA DE FLORES,EMILIANO ZAPATA,COLONIA,False,-100.178,25.972
452,33976,65565,NUEVO LEON,CIÃNEGA DE FLORES,VALLES DE CIENEGA,COLONIA,False,-100.16,25.961
453,33977,67900,NUEVO LEON,DOCTOR ARROYO,LA CURVA,COLONIA,False,-100.172,23.672
454,33978,67900,NUEVO LEON,DOCTOR ARROYO,LAS BRISAS,COLONIA,False,-100.172,23.68
455,33979,67900,NUEVO LEON,DOCTOR ARROYO,SOCRATES RIZZO,COLONIA,False,-100.183,23.663
456,33980,67900,NUEVO LEON,DOCTOR ARROYO,ALFONSO MARTINEZ DOMINGUEZ,COLONIA,False,-100.19,23.669
457,33981,67900,NUEVO LEON,DOCTOR ARROYO,DOCTOR ARROYO CENTRO,COLONIA,False,-100.178,23.673
458,33982,67900,NUEVO LEON,DOCTOR ARROYO,FRACC PINTORES MEXICANOS,COLONIA,False,-100.19,23.68
459,33983,67900,NUEVO LEON,DOCTOR ARROYO,JORGE TREVIÃO,COLONIA,False,-100.184,23.681
460,33984,66950,NUEVO LEON,DOCTOR COSS,DOCTOR COSS CENTRO,VILLA,False,-99.182,25.927
461,33985,66955,NUEVO LEON,DOCTOR COSS,FRANCISCO I MADERO,CONGREGACION,False,-99.193,26.022
462,33986,66980,NUEVO LEON,DOCTOR COSS,CANTU,CONGREGACION,False,-99.177,25.879
463,33987,66750,NUEVO LEON,DOCTOR GONZÃLEZ,DOCTOR GONZALEZ,VILLA,True,-99.944,25.859
464,33988,67850,NUEVO LEON,GALEANA,BARRIO LA CALAVERA,RANCHO O RANCHERIA,False,-100.073,24.828
465,33989,67850,NUEVO LEON,GALEANA,BARRIO LAS CORDELADAS,RANCHO O RANCHERIA,False,-100.068,24.811
466,33990,67850,NUEVO LEON,GALEANA,CRISTO REY,RANCHO O RANCHERIA,False,-100.082,24.825
467,33991,67850,NUEVO LEON,GALEANA,DEL MAESTRO 1ER SECT,RANCHO O RANCHERIA,False,-100.075,24.823
468,33992,67850,NUEVO LEON,GALEANA,DEL MAESTRO 2DO SECT,RANCHO O RANCHERIA,False,-100.083,24.82
469,33993,67850,NUEVO LEON,GALEANA,EJIDO SANTA RITA,RANCHO O RANCHERIA,False,-100.078,24.809
470,33994,67850,NUEVO LEON,GALEANA,EL CHAMIZAL,RANCHO O RANCHERIA,False,-100.072,24.824
471,33995,67850,NUEVO LEON,GALEANA,EL MIRADOR,RANCHO O RANCHERIA,False,-100.083,24.828
472,33996,67850,NUEVO LEON,GALEANA,GALEANA,RANCHO O RANCHERIA,False,-100.069,24.808
473,33997,67850,NUEVO LEON,GALEANA,GALEANA CENTRO,RANCHO O RANCHERIA,False,-100.076,24.823
474,33998,67850,NUEVO LEON,GALEANA,JOSE SALAZAR REYNA,RANCHO O RANCHERIA,False,-100.077,24.817
475,33999,67850,NUEVO LEON,GALEANA,LABRADORES,RANCHO O RANCHERIA,False,-100.074,24.83
476,34000,67850,NUEVO LEON,GALEANA,MARIANO ESCOBEDO,RANCHO O RANCHERIA,False,-100.082,24.833
477,34001,67850,NUEVO LEON,GALEANA,MARTIN DE LEON ACOSTA,RANCHO O RANCHERIA,False,-100.08,24.818
478,34002,67850,NUEVO LEON,GALEANA,SANTA RITA,RANCHO O RANCHERIA,False,-100.073,24.81
479,34003,67850,NUEVO LEON,GALEANA,SOCRATES RIZZO 1ER SECT,RANCHO O RANCHERIA,False,-100.07,24.818
480,34004,67850,NUEVO LEON,GALEANA,SOCRATES RIZZO 2DO SECT,RANCHO O RANCHERIA,False,-100.067,24.82
481,34005,67850,NUEVO LEON,GALEANA,ASCENCION CHARLES,RANCHO O RANCHERIA,False,-100.08,24.814
482,34006,67850,NUEVO LEON,GALEANA,BARRIO EL ATOLE,RANCHO O RANCHERIA,False,-100.084,24.823
483,34007,67850,NUEVO LEON,GALEANA,BARRIO GUANAJUATO 1ER SECT,RANCHO O RANCHERIA,False,-100.078,24.835
484,34008,67850,NUEVO LEON,GALEANA,BARRIO GUANAJUATO 2DO SECT,RANCHO O RANCHERIA,False,-100.079,24.829
485,34009,66000,NUEVO LEON,GARCÃA,CENTRO,COLONIA,True,-100.591,25.812
486,34010,66005,NUEVO LEON,GARCÃA,EL FRAILE II,COLONIA,False,-100.594,25.8
487,34011,66005,NUEVO LEON,GARCÃA,EMILIANO ZAPATA,COLONIA,False,-100.591,25.801
488,34012,66005,NUEVO LEON,GARCÃA,FOMERREY,COLONIA,True,-100.596,25.798
489,34013,66005,NUEVO LEON,GARCÃA,FRACC REAL DE VILLA DE GARCIA,COLONIA,False,-100.596,25.802
490,34014,66005,NUEVO LEON,GARCÃA,FRAY JUAN ANTONIO DE SOBREVILLA,COLONIA,True,-100.6,25.792
491,34015,66005,NUEVO LEON,GARCÃA,INFONAVIT NOGALES,COLONIA,False,-100.591,25.805
492,34016,66005,NUEVO LEON,GARCÃA,LOS NOGALES,COLONIA,False,-100.603,25.797
493,34017,66005,NUEVO LEON,GARCÃA,MORELOS,COLONIA,True,-100.59,25.803
494,34018,66005,NUEVO LEON,GARCÃA,NUEVO AMANECER,COLONIA,True,-100.592,25.798
495,34019,66005,NUEVO LEON,GARCÃA,SAN MARTIN,COLONIA,False,-100.588,25.803
496,34020,66005,NUEVO LEON,GARCÃA,VALLES DEL MIRADOR,COLONIA,True,-100.611,25.799
497,34021,66005,NUEVO LEON,GARCÃA,BENITO JUAREZ,COLONIA,False,-100.587,25.799
498,34022,66005,NUEVO LEON,GARCÃA,EL CEDRAL,COLONIA,False,-100.597,25.801
499,34023,66005,NUEVO LEON,GARCÃA,EL FRAILE I,COLONIA,False,-100.593,25.803
500,34024,66006,NUEVO LEON,GARCÃA,ALONSO MARTINEZ DOMINGUEZ,FRACCIONAMIENTO,False,-100.605,25.807
501,34025,66006,NUEVO LEON,GARCÃA,FOMERREY AMPL NOGALES,FRACCIONAMIENTO,True,-100.601,25.803
502,34026,66006,NUEVO LEON,GARCÃA,MARTIN GONZALEZ,FRACCIONAMIENTO,False,-100.61,25.807
