object_id1,object_id2,count,mun_name_x,neighborhood_name_x,mun_name_y,neighborhood_name_y,year
35033.0,35638.0,1,MONTERREY,PASO DEL AGUILA 3ER SECT,SAN NICOLÁS DE LOS GARZA,CENTRO DE SAN NICOLAS DE LOS GARZA,2013
34975.0,34990.0,1,MONTERREY,BARRIO AZTLAN,MONTERREY,SAN LUIS,2013
34971.0,35856.0,1,MONTERREY,CIUDAD SOLIDARIDAD,SAN NICOLÁS DE LOS GARZA,PARQUE LA TALAVERNA,2013
34759.0,35410.0,1,JUÁREZ,FOMERREY 131 VILLA DE JUAREZ,MONTERREY,LADERAS DEL MIRADOR,2013
34961.0,36128.0,1,MONTERREY,LOMAS,SAN PEDRO GARZA GARCÍA,FRACC SANTA BARBARA,2013
35285.0,35441.0,1,MONTERREY,TREVIÑO,MONTERREY,FRACC BUENOS AIRES,2013
35285.0,35464.0,1,MONTERREY,TREVIÑO,MONTERREY,NUEVA ESPAÑA,2013
35285.0,36281.0,1,MONTERREY,TREVIÑO,SANTA CATARINA,JARDINES DE LA FAMA,2013
35038.0,35860.0,1,MONTERREY,LOMAS DE SANTA CECILIA,SAN NICOLÁS DE LOS GARZA,JARDINES DE CASA BLANCA 2DO SECT,2013
35068.0,35442.0,1,MONTERREY,CROC,MONTERREY,BUENOS AIRES,2013
35068.0,35534.0,1,MONTERREY,CROC,MONTERREY,EL URO,2013
35074.0,35098.0,1,MONTERREY,EL PORVENIR,MONTERREY,1RO DE MAYO,2013
35074.0,35116.0,1,MONTERREY,EL PORVENIR,MONTERREY,MOCTEZUMA,2013
35074.0,35449.0,1,MONTERREY,EL PORVENIR,MONTERREY,ESPAÑA,2013
35075.0,35261.0,1,MONTERREY,BARRIO MONTERREY 400,MONTERREY,CEMENTOS,2013
35078.0,35172.0,1,MONTERREY,FRACC RIVERAS DEL BOSQUE,MONTERREY,INDUSTRIAL,2013
35078.0,35209.0,1,MONTERREY,FRACC RIVERAS DEL BOSQUE,MONTERREY,VALLE DE INFONAVIT SECT 2,2013
35078.0,35264.0,1,MONTERREY,FRACC RIVERAS DEL BOSQUE,MONTERREY,MODERNA,2013
35078.0,36519.0,1,MONTERREY,FRACC RIVERAS DEL BOSQUE,SANTIAGO,SANTA CLARA,2013
35080.0,35084.0,1,MONTERREY,SAN MARTIN,MONTERREY,RENE ALVAREZ,2013
35080.0,35207.0,1,MONTERREY,SAN MARTIN,MONTERREY,VALLE INFONAVIT SECT 3,2013
35080.0,35404.0,1,MONTERREY,SAN MARTIN,MONTERREY,LA CAMPANA,2013
35080.0,36257.0,1,MONTERREY,SAN MARTIN,SANTA CATARINA,LOS PORTALES II,2013
35080.0,36380.0,1,MONTERREY,SAN MARTIN,SANTA CATARINA,MISION DE SANTA CATARINA SECT 1,2013
35083.0,35247.0,1,MONTERREY,ARTICULO 27 (FOMERREY 96),MONTERREY,TALLERES,2013
35083.0,35376.0,1,MONTERREY,ARTICULO 27 (FOMERREY 96),MONTERREY,INDEPENDENCIA,2013
35083.0,35633.0,1,MONTERREY,ARTICULO 27 (FOMERREY 96),SALINAS VICTORIA,CIUDAD SATELITE DEL NORTE,2013
35084.0,35207.0,1,MONTERREY,RENE ALVAREZ,MONTERREY,VALLE INFONAVIT SECT 3,2013
35132.0,35133.0,1,MONTERREY,RESIDENCIAL AZTLAN,MONTERREY,FERROCARRILERA,2013
35132.0,35209.0,1,MONTERREY,RESIDENCIAL AZTLAN,MONTERREY,VALLE DE INFONAVIT SECT 2,2013
35068.0,35087.0,1,MONTERREY,CROC,MONTERREY,SAN BERNABE V,2013
35084.0,35404.0,1,MONTERREY,RENE ALVAREZ,MONTERREY,LA CAMPANA,2013
35172.0,35392.0,1,MONTERREY,INDUSTRIAL,MONTERREY,HERIBERTO JARA,2013
35084.0,36257.0,1,MONTERREY,RENE ALVAREZ,SANTA CATARINA,LOS PORTALES II,2013
35102.0,35404.0,1,MONTERREY,FRANCISCO VILLA,MONTERREY,LA CAMPANA,2013
35102.0,36415.0,1,MONTERREY,FRANCISCO VILLA,SANTA CATARINA,PARQUE INDUSTRIAL SANTA CATARINA,2013
35111.0,35481.0,1,MONTERREY,LAS PEDRERAS FOMERREY 106,MONTERREY,SAN ANGEL SUR,2013
35111.0,35629.0,1,MONTERREY,LAS PEDRERAS FOMERREY 106,SALINAS VICTORIA,SALINAS VICTORIA (CENTRO),2013
35111.0,35638.0,1,MONTERREY,LAS PEDRERAS FOMERREY 106,SAN NICOLÁS DE LOS GARZA,CENTRO DE SAN NICOLAS DE LOS GARZA,2013
35111.0,36378.0,1,MONTERREY,LAS PEDRERAS FOMERREY 106,SANTA CATARINA,INDUSTRIAL UNIDAD NACIONAL,2013
35116.0,35264.0,1,MONTERREY,MOCTEZUMA,MONTERREY,MODERNA,2013
35117.0,35172.0,1,MONTERREY,RAFAEL BALBUENA,MONTERREY,INDUSTRIAL,2013
35242.0,35449.0,1,MONTERREY,PREDIO 21,MONTERREY,ESPAÑA,2013
35117.0,35353.0,1,MONTERREY,RAFAEL BALBUENA,MONTERREY,SANTA MARIA,2013
35117.0,35392.0,1,MONTERREY,RAFAEL BALBUENA,MONTERREY,HERIBERTO JARA,2013
35123.0,35250.0,1,MONTERREY,TIERRA Y LIBERTAD SECT CENTRO,MONTERREY,SARABIA,2013
35125.0,35172.0,1,MONTERREY,TIERRA Y LIBERTAD SECT NORTE,MONTERREY,INDUSTRIAL,2013
35125.0,35353.0,1,MONTERREY,TIERRA Y LIBERTAD SECT NORTE,MONTERREY,SANTA MARIA,2013
35125.0,35392.0,1,MONTERREY,TIERRA Y LIBERTAD SECT NORTE,MONTERREY,HERIBERTO JARA,2013
35130.0,35161.0,1,MONTERREY,LOMA BONITA,MONTERREY,LAZARO CARDENAS,2013
35130.0,35376.0,1,MONTERREY,LOMA BONITA,MONTERREY,INDEPENDENCIA,2013
35130.0,35404.0,1,MONTERREY,LOMA BONITA,MONTERREY,LA CAMPANA,2013
35130.0,35785.0,1,MONTERREY,LOMA BONITA,SAN NICOLÁS DE LOS GARZA,ANAHUAC,2013
35087.0,35442.0,1,MONTERREY,SAN BERNABE V,MONTERREY,BUENOS AIRES,2013
35084.0,36380.0,1,MONTERREY,RENE ALVAREZ,SANTA CATARINA,MISION DE SANTA CATARINA SECT 1,2013
35132.0,35484.0,1,MONTERREY,RESIDENCIAL AZTLAN,MONTERREY,LA CONDESA,2013
35172.0,35464.0,1,MONTERREY,INDUSTRIAL,MONTERREY,NUEVA ESPAÑA,2013
35098.0,35264.0,1,MONTERREY,1RO DE MAYO,MONTERREY,MODERNA,2013
35133.0,35420.0,1,MONTERREY,FERROCARRILERA,MONTERREY,SIERRA VENTANA,2013
35133.0,35484.0,1,MONTERREY,FERROCARRILERA,MONTERREY,LA CONDESA,2013
35133.0,35860.0,1,MONTERREY,FERROCARRILERA,SAN NICOLÁS DE LOS GARZA,JARDINES DE CASA BLANCA 2DO SECT,2013
35143.0,35548.0,1,MONTERREY,TOPO CHICO,MONTERREY,NOGALES DE LA SIERRA,2013
35143.0,36425.0,1,MONTERREY,TOPO CHICO,SANTA CATARINA,RINCON DEL PONIENTE,2013
35152.0,35238.0,1,MONTERREY,PRESIDENTE JUAREZ,MONTERREY,PEDRO LOZANO,2013
35152.0,35264.0,1,MONTERREY,PRESIDENTE JUAREZ,MONTERREY,MODERNA,2013
35152.0,35376.0,1,MONTERREY,PRESIDENTE JUAREZ,MONTERREY,INDEPENDENCIA,2013
35152.0,35406.0,1,MONTERREY,PRESIDENTE JUAREZ,MONTERREY,ADOLFO RUIZ CORTINES,2013
35152.0,36128.0,1,MONTERREY,PRESIDENTE JUAREZ,SAN PEDRO GARZA GARCÍA,FRACC SANTA BARBARA,2013
35161.0,35376.0,1,MONTERREY,LAZARO CARDENAS,MONTERREY,INDEPENDENCIA,2013
35161.0,35404.0,1,MONTERREY,LAZARO CARDENAS,MONTERREY,LA CAMPANA,2013
35161.0,35785.0,1,MONTERREY,LAZARO CARDENAS,SAN NICOLÁS DE LOS GARZA,ANAHUAC,2013
35168.0,35169.0,1,MONTERREY,NIÑO ARTILLERO,MONTERREY,HIDALGO,2013
35168.0,35588.0,1,MONTERREY,NIÑO ARTILLERO,PESQUERÍA,PESQUERIA,2013
35168.0,35875.0,1,MONTERREY,NIÑO ARTILLERO,SAN NICOLÁS DE LOS GARZA,LA FE,2013
35169.0,35875.0,1,MONTERREY,HIDALGO,SAN NICOLÁS DE LOS GARZA,LA FE,2013
35172.0,35209.0,1,MONTERREY,INDUSTRIAL,MONTERREY,VALLE DE INFONAVIT SECT 2,2013
35172.0,35264.0,1,MONTERREY,INDUSTRIAL,MONTERREY,MODERNA,2013
35172.0,35285.0,1,MONTERREY,INDUSTRIAL,MONTERREY,TREVIÑO,2013
34435.0,35937.0,1,GUADALUPE,CAMINO REAL,SAN NICOLÁS DE LOS GARZA,CONSTITUYENTES DE QUERETARO SECT 2,2013
33597.0,34279.0,1,APODACA,PARQUE INDUSTRIAL QUADRUM,GUADALUPE,COLONIAL SAN MIGUEL 2DO SECT,2013
35133.0,35453.0,1,MONTERREY,FERROCARRILERA,MONTERREY,EL REALITO,2013
35172.0,35353.0,1,MONTERREY,INDUSTRIAL,MONTERREY,SANTA MARIA,2013
35172.0,35638.0,1,MONTERREY,INDUSTRIAL,SAN NICOLÁS DE LOS GARZA,CENTRO DE SAN NICOLAS DE LOS GARZA,2013
35133.0,35209.0,1,MONTERREY,FERROCARRILERA,MONTERREY,VALLE DE INFONAVIT SECT 2,2013
35172.0,35740.0,1,MONTERREY,INDUSTRIAL,SAN NICOLÁS DE LOS GARZA,UNIDAD LABORAL SECT 2,2013
35172.0,35875.0,1,MONTERREY,INDUSTRIAL,SAN NICOLÁS DE LOS GARZA,LA FE,2013
35172.0,36281.0,1,MONTERREY,INDUSTRIAL,SANTA CATARINA,JARDINES DE LA FAMA,2013
35172.0,36519.0,1,MONTERREY,INDUSTRIAL,SANTIAGO,SANTA CLARA,2013
35178.0,36472.0,1,MONTERREY,MITRAS NORTE,SANTIAGO,JARDINES DE SANTIAGO,2013
35207.0,35404.0,1,MONTERREY,VALLE INFONAVIT SECT 3,MONTERREY,LA CAMPANA,2013
35207.0,36257.0,1,MONTERREY,VALLE INFONAVIT SECT 3,SANTA CATARINA,LOS PORTALES II,2013
35207.0,36380.0,1,MONTERREY,VALLE INFONAVIT SECT 3,SANTA CATARINA,MISION DE SANTA CATARINA SECT 1,2013
35209.0,35264.0,1,MONTERREY,VALLE DE INFONAVIT SECT 2,MONTERREY,MODERNA,2013
35209.0,35274.0,1,MONTERREY,VALLE DE INFONAVIT SECT 2,MONTERREY,MARTINEZ,2013
35209.0,35484.0,1,MONTERREY,VALLE DE INFONAVIT SECT 2,MONTERREY,LA CONDESA,2013
35209.0,35749.0,1,MONTERREY,VALLE DE INFONAVIT SECT 2,SAN NICOLÁS DE LOS GARZA,PEDREGAL DE SANTO DOMINGO SECT 3,2013
35209.0,36378.0,1,MONTERREY,VALLE DE INFONAVIT SECT 2,SANTA CATARINA,INDUSTRIAL UNIDAD NACIONAL,2013
35209.0,36519.0,1,MONTERREY,VALLE DE INFONAVIT SECT 2,SANTIAGO,SANTA CLARA,2013
35238.0,35264.0,1,MONTERREY,PEDRO LOZANO,MONTERREY,MODERNA,2013
35238.0,35376.0,1,MONTERREY,PEDRO LOZANO,MONTERREY,INDEPENDENCIA,2013
35238.0,35406.0,1,MONTERREY,PEDRO LOZANO,MONTERREY,ADOLFO RUIZ CORTINES,2013
35238.0,36128.0,1,MONTERREY,PEDRO LOZANO,SAN PEDRO GARZA GARCÍA,FRACC SANTA BARBARA,2013
35240.0,36471.0,1,MONTERREY,URDIALES,SANTIAGO,SAN FRANCISCO,2013
35172.0,35441.0,1,MONTERREY,INDUSTRIAL,MONTERREY,FRACC BUENOS AIRES,2013
35172.0,35381.0,1,MONTERREY,INDUSTRIAL,MONTERREY,TANQUE DE GUADALUPE,2013
35098.0,35449.0,1,MONTERREY,1RO DE MAYO,MONTERREY,ESPAÑA,2013
35087.0,35534.0,1,MONTERREY,SAN BERNABE V,MONTERREY,EL URO,2013
35288.0,35837.0,1,MONTERREY,MODELO,SAN NICOLÁS DE LOS GARZA,MIGUEL ALEMAN,2013
35246.0,35380.0,1,MONTERREY,OBRERISTA,MONTERREY,LA PEDRERA,2013
35247.0,35376.0,1,MONTERREY,TALLERES,MONTERREY,INDEPENDENCIA,2013
35247.0,35633.0,1,MONTERREY,TALLERES,SALINAS VICTORIA,CIUDAD SATELITE DEL NORTE,2013
35250.0,35259.0,1,MONTERREY,SARABIA,MONTERREY,VICTORIA,2013
35250.0,35716.0,1,MONTERREY,SARABIA,SAN NICOLÁS DE LOS GARZA,BET-EL,2013
35250.0,36281.0,1,MONTERREY,SARABIA,SANTA CATARINA,JARDINES DE LA FAMA,2013
35259.0,35277.0,1,MONTERREY,VICTORIA,MONTERREY,TAMPICO,2013
35259.0,35288.0,1,MONTERREY,VICTORIA,MONTERREY,MODELO,2013
35259.0,35716.0,1,MONTERREY,VICTORIA,SAN NICOLÁS DE LOS GARZA,BET-EL,2013
35259.0,35837.0,1,MONTERREY,VICTORIA,SAN NICOLÁS DE LOS GARZA,MIGUEL ALEMAN,2013
35259.0,36281.0,1,MONTERREY,VICTORIA,SANTA CATARINA,JARDINES DE LA FAMA,2013
35264.0,35376.0,1,MONTERREY,MODERNA,MONTERREY,INDEPENDENCIA,2013
35264.0,35406.0,1,MONTERREY,MODERNA,MONTERREY,ADOLFO RUIZ CORTINES,2013
35264.0,35449.0,1,MONTERREY,MODERNA,MONTERREY,ESPAÑA,2013
35264.0,35588.0,1,MONTERREY,MODERNA,PESQUERÍA,PESQUERIA,2013
35264.0,36128.0,1,MONTERREY,MODERNA,SAN PEDRO GARZA GARCÍA,FRACC SANTA BARBARA,2013
35264.0,36519.0,1,MONTERREY,MODERNA,SANTIAGO,SANTA CLARA,2013
35273.0,36319.0,1,MONTERREY,FABRILES,SANTA CATARINA,SANCA,2013
35274.0,35749.0,1,MONTERREY,MARTINEZ,SAN NICOLÁS DE LOS GARZA,PEDREGAL DE SANTO DOMINGO SECT 3,2013
35380.0,36410.0,1,MONTERREY,LA PEDRERA,SANTA CATARINA,LA PUERTA,2013
35381.0,35441.0,1,MONTERREY,TANQUE DE GUADALUPE,MONTERREY,FRACC BUENOS AIRES,2013
35381.0,35464.0,1,MONTERREY,TANQUE DE GUADALUPE,MONTERREY,NUEVA ESPAÑA,2013
35246.0,36410.0,1,MONTERREY,OBRERISTA,SANTA CATARINA,LA PUERTA,2013
35245.0,36410.0,1,MONTERREY,MITRAS CENTRO,SANTA CATARINA,LA PUERTA,2013
35587.0,35825.0,1,PESQUERÍA,PARQUE IND PESQUERIA,SAN NICOLÁS DE LOS GARZA,JARDINES DE ANAHUAC SECT 2,2013
35274.0,36378.0,1,MONTERREY,MARTINEZ,SANTA CATARINA,INDUSTRIAL UNIDAD NACIONAL,2013
35289.0,35545.0,1,MONTERREY,PABLO A DE LA GARZA,MONTERREY,JARDINES DE LA ESTANZUELA,2013
35289.0,35588.0,1,MONTERREY,PABLO A DE LA GARZA,PESQUERÍA,PESQUERIA,2013
35289.0,35629.0,1,MONTERREY,PABLO A DE LA GARZA,SALINAS VICTORIA,SALINAS VICTORIA (CENTRO),2013
35289.0,35836.0,1,MONTERREY,PABLO A DE LA GARZA,SAN NICOLÁS DE LOS GARZA,LOS LAURELES,2013
35289.0,36061.0,1,MONTERREY,PABLO A DE LA GARZA,SAN PEDRO GARZA GARCÍA,TORRE SIERRA VALLE,2013
35353.0,35392.0,1,MONTERREY,SANTA MARIA,MONTERREY,HERIBERTO JARA,2013
35368.0,35418.0,1,MONTERREY,NUEVAS COLONIAS,MONTERREY,MARTIRES DE TLATELOLCO,2013
35245.0,35246.0,1,MONTERREY,MITRAS CENTRO,MONTERREY,OBRERISTA,2013
35376.0,35404.0,1,MONTERREY,INDEPENDENCIA,MONTERREY,LA CAMPANA,2013
35376.0,35406.0,1,MONTERREY,INDEPENDENCIA,MONTERREY,ADOLFO RUIZ CORTINES,2013
35376.0,35587.0,1,MONTERREY,INDEPENDENCIA,PESQUERÍA,PARQUE IND PESQUERIA,2013
35376.0,35633.0,1,MONTERREY,INDEPENDENCIA,SALINAS VICTORIA,CIUDAD SATELITE DEL NORTE,2013
35376.0,35637.0,1,MONTERREY,INDEPENDENCIA,SAN NICOLÁS DE LOS GARZA,SAN NICOLAS DE LOS GARZA,2013
35376.0,35779.0,1,MONTERREY,INDEPENDENCIA,SAN NICOLÁS DE LOS GARZA,EL ROBLE SECT 2,2013
35376.0,35785.0,1,MONTERREY,INDEPENDENCIA,SAN NICOLÁS DE LOS GARZA,ANAHUAC,2013
35376.0,35825.0,1,MONTERREY,INDEPENDENCIA,SAN NICOLÁS DE LOS GARZA,JARDINES DE ANAHUAC SECT 2,2013
35376.0,35872.0,1,MONTERREY,INDEPENDENCIA,SAN NICOLÁS DE LOS GARZA,ESTANCIA MINERA 1 SECTOR,2013
35376.0,36128.0,1,MONTERREY,INDEPENDENCIA,SAN PEDRO GARZA GARCÍA,FRACC SANTA BARBARA,2013
35285.0,35381.0,1,MONTERREY,TREVIÑO,MONTERREY,TANQUE DE GUADALUPE,2013
35277.0,35837.0,1,MONTERREY,TAMPICO,SAN NICOLÁS DE LOS GARZA,MIGUEL ALEMAN,2013
35277.0,35288.0,1,MONTERREY,TAMPICO,MONTERREY,MODELO,2013
35548.0,36425.0,1,MONTERREY,NOGALES DE LA SIERRA,SANTA CATARINA,RINCON DEL PONIENTE,2013
35587.0,35872.0,1,PESQUERÍA,PARQUE IND PESQUERIA,SAN NICOLÁS DE LOS GARZA,ESTANCIA MINERA 1 SECTOR,2013
35117.0,35125.0,1,MONTERREY,RAFAEL BALBUENA,MONTERREY,TIERRA Y LIBERTAD SECT NORTE,2013
35404.0,36257.0,1,MONTERREY,LA CAMPANA,SANTA CATARINA,LOS PORTALES II,2013
35404.0,36380.0,1,MONTERREY,LA CAMPANA,SANTA CATARINA,MISION DE SANTA CATARINA SECT 1,2013
35404.0,36415.0,1,MONTERREY,LA CAMPANA,SANTA CATARINA,PARQUE INDUSTRIAL SANTA CATARINA,2013
35406.0,36128.0,1,MONTERREY,ADOLFO RUIZ CORTINES,SAN PEDRO GARZA GARCÍA,FRACC SANTA BARBARA,2013
35420.0,35453.0,1,MONTERREY,SIERRA VENTANA,MONTERREY,EL REALITO,2013
35420.0,35860.0,1,MONTERREY,SIERRA VENTANA,SAN NICOLÁS DE LOS GARZA,JARDINES DE CASA BLANCA 2DO SECT,2013
35441.0,35464.0,1,MONTERREY,FRACC BUENOS AIRES,MONTERREY,NUEVA ESPAÑA,2013
35441.0,36281.0,1,MONTERREY,FRACC BUENOS AIRES,SANTA CATARINA,JARDINES DE LA FAMA,2013
35442.0,35534.0,1,MONTERREY,BUENOS AIRES,MONTERREY,EL URO,2013
35442.0,35686.0,1,MONTERREY,BUENOS AIRES,SAN NICOLÁS DE LOS GARZA,VILLA AZUL,2013
35442.0,35797.0,1,MONTERREY,BUENOS AIRES,SAN NICOLÁS DE LOS GARZA,ROBLE NORTE,2013
35445.0,36337.0,1,MONTERREY,RES FLORIDA,SANTA CATARINA,ENRIQUE RANGEL,2013
35453.0,35860.0,1,MONTERREY,EL REALITO,SAN NICOLÁS DE LOS GARZA,JARDINES DE CASA BLANCA 2DO SECT,2013
35464.0,36281.0,1,MONTERREY,NUEVA ESPAÑA,SANTA CATARINA,JARDINES DE LA FAMA,2013
35481.0,35629.0,1,MONTERREY,SAN ANGEL SUR,SALINAS VICTORIA,SALINAS VICTORIA (CENTRO),2013
35481.0,35638.0,1,MONTERREY,SAN ANGEL SUR,SAN NICOLÁS DE LOS GARZA,CENTRO DE SAN NICOLAS DE LOS GARZA,2013
35481.0,36378.0,1,MONTERREY,SAN ANGEL SUR,SANTA CATARINA,INDUSTRIAL UNIDAD NACIONAL,2013
35545.0,35588.0,1,MONTERREY,JARDINES DE LA ESTANZUELA,PESQUERÍA,PESQUERIA,2013
35545.0,35629.0,1,MONTERREY,JARDINES DE LA ESTANZUELA,SALINAS VICTORIA,SALINAS VICTORIA (CENTRO),2013
35245.0,35380.0,1,MONTERREY,MITRAS CENTRO,MONTERREY,LA PEDRERA,2013
35243.0,35687.0,1,MONTERREY,15 DE MAYO,SAN NICOLÁS DE LOS GARZA,VILLA UNIVERSIDAD,2013
35038.0,35453.0,1,MONTERREY,LOMAS DE SANTA CECILIA,MONTERREY,EL REALITO,2013
35404.0,36307.0,1,MONTERREY,LA CAMPANA,SANTA CATARINA,LA FORTALEZA,2013
35404.0,35785.0,1,MONTERREY,LA CAMPANA,SAN NICOLÁS DE LOS GARZA,ANAHUAC,2013
35588.0,35629.0,1,PESQUERÍA,PESQUERIA,SALINAS VICTORIA,SALINAS VICTORIA (CENTRO),2013
35545.0,35836.0,1,MONTERREY,JARDINES DE LA ESTANZUELA,SAN NICOLÁS DE LOS GARZA,LOS LAURELES,2013
35588.0,35836.0,1,PESQUERÍA,PESQUERIA,SAN NICOLÁS DE LOS GARZA,LOS LAURELES,2013
35588.0,36061.0,1,PESQUERÍA,PESQUERIA,SAN PEDRO GARZA GARCÍA,TORRE SIERRA VALLE,2013
35629.0,35638.0,1,SALINAS VICTORIA,SALINAS VICTORIA (CENTRO),SAN NICOLÁS DE LOS GARZA,CENTRO DE SAN NICOLAS DE LOS GARZA,2013
35629.0,35836.0,1,SALINAS VICTORIA,SALINAS VICTORIA (CENTRO),SAN NICOLÁS DE LOS GARZA,LOS LAURELES,2013
35629.0,36061.0,1,SALINAS VICTORIA,SALINAS VICTORIA (CENTRO),SAN PEDRO GARZA GARCÍA,TORRE SIERRA VALLE,2013
35629.0,36378.0,1,SALINAS VICTORIA,SALINAS VICTORIA (CENTRO),SANTA CATARINA,INDUSTRIAL UNIDAD NACIONAL,2013
35637.0,35825.0,1,SAN NICOLÁS DE LOS GARZA,SAN NICOLAS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,JARDINES DE ANAHUAC SECT 2,2013
35637.0,35872.0,1,SAN NICOLÁS DE LOS GARZA,SAN NICOLAS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,ESTANCIA MINERA 1 SECTOR,2013
35638.0,35740.0,1,SAN NICOLÁS DE LOS GARZA,CENTRO DE SAN NICOLAS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,UNIDAD LABORAL SECT 2,2013
35638.0,35875.0,1,SAN NICOLÁS DE LOS GARZA,CENTRO DE SAN NICOLAS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,LA FE,2013
35638.0,36378.0,1,SAN NICOLÁS DE LOS GARZA,CENTRO DE SAN NICOLAS DE LOS GARZA,SANTA CATARINA,INDUSTRIAL UNIDAD NACIONAL,2013
35686.0,35797.0,1,SAN NICOLÁS DE LOS GARZA,VILLA AZUL,SAN NICOLÁS DE LOS GARZA,ROBLE NORTE,2013
35716.0,36281.0,1,SAN NICOLÁS DE LOS GARZA,BET-EL,SANTA CATARINA,JARDINES DE LA FAMA,2013
35740.0,35875.0,1,SAN NICOLÁS DE LOS GARZA,UNIDAD LABORAL SECT 2,SAN NICOLÁS DE LOS GARZA,LA FE,2013
35749.0,36378.0,1,SAN NICOLÁS DE LOS GARZA,PEDREGAL DE SANTO DOMINGO SECT 3,SANTA CATARINA,INDUSTRIAL UNIDAD NACIONAL,2013
35825.0,35872.0,1,SAN NICOLÁS DE LOS GARZA,JARDINES DE ANAHUAC SECT 2,SAN NICOLÁS DE LOS GARZA,ESTANCIA MINERA 1 SECTOR,2013
35836.0,36061.0,1,SAN NICOLÁS DE LOS GARZA,LOS LAURELES,SAN PEDRO GARZA GARCÍA,TORRE SIERRA VALLE,2013
35856.0,35935.0,1,SAN NICOLÁS DE LOS GARZA,PARQUE LA TALAVERNA,SAN NICOLÁS DE LOS GARZA,COLONIAL LAGRANGE,2013
35587.0,35637.0,1,PESQUERÍA,PARQUE IND PESQUERIA,SAN NICOLÁS DE LOS GARZA,SAN NICOLAS DE LOS GARZA,2013
35545.0,36061.0,1,MONTERREY,JARDINES DE LA ESTANZUELA,SAN PEDRO GARZA GARCÍA,TORRE SIERRA VALLE,2013
35381.0,36281.0,1,MONTERREY,TANQUE DE GUADALUPE,SANTA CATARINA,JARDINES DE LA FAMA,2013
36257.0,36380.0,1,SANTA CATARINA,LOS PORTALES II,SANTA CATARINA,MISION DE SANTA CATARINA SECT 1,2013
33600.0,34955.0,2,APODACA,APODACA CENTRO,MONTERREY,CENTRO DE MONTERREY,2014
34955.0,35638.0,2,MONTERREY,CENTRO DE MONTERREY,SAN NICOLÁS DE LOS GARZA,CENTRO DE SAN NICOLAS DE LOS GARZA,2014
33651.0,35133.0,1,APODACA,FRACC VALLE DE SAN ANDRES 4TO SECT,MONTERREY,FERROCARRILERA,2014
33774.0,33842.0,1,APODACA,HACIENDA LOS PINOS 3ER SECT,APODACA,PUEBLO NUEVO 3ER SECT,2014
33600.0,34171.0,1,APODACA,APODACA CENTRO,GENERAL ESCOBEDO,FRACC NUEVA ESPERANZA,2014
33600.0,35133.0,1,APODACA,APODACA CENTRO,MONTERREY,FERROCARRILERA,2014
33600.0,35162.0,1,APODACA,APODACA CENTRO,MONTERREY,SIMON BOLIVAR,2014
33600.0,35978.0,1,APODACA,APODACA CENTRO,SAN PEDRO GARZA GARCÍA,EL OBISPO 2,2014
33600.0,36253.0,1,APODACA,APODACA CENTRO,SANTA CATARINA,VALLES DE LAS MITRAS,2014
33626.0,34012.0,1,APODACA,EBANOS 12VO SECC,GARCÍA,FOMERREY,2014
33626.0,35009.0,1,APODACA,EBANOS 12VO SECC,MONTERREY,SAN BERNABE FOMERREY 25,2014
33626.0,36310.0,1,APODACA,EBANOS 12VO SECC,SANTA CATARINA,HDA SANTA CATARINA (FOMERREY 29),2014
33651.0,33925.0,1,APODACA,FRACC VALLE DE SAN ANDRES 4TO SECT,CADEREYTA JIMÉNEZ,CARLOS SALINAS DE GORTARI,2014
33651.0,34955.0,1,APODACA,FRACC VALLE DE SAN ANDRES 4TO SECT,MONTERREY,CENTRO DE MONTERREY,2014
33651.0,35162.0,1,APODACA,FRACC VALLE DE SAN ANDRES 4TO SECT,MONTERREY,SIMON BOLIVAR,2014
33651.0,36253.0,1,APODACA,FRACC VALLE DE SAN ANDRES 4TO SECT,SANTA CATARINA,VALLES DE LAS MITRAS,2014
33689.0,34720.0,1,APODACA,FRACC COSMOPOLIS,JUÁREZ,VALLE DE LA VICTORIA INFONAVIT,2014
33696.0,34148.0,1,APODACA,ARTEMIO TREVIÑO,GENERAL ESCOBEDO,HACIENDA LOS CANTU 2DO SECT,2014
33696.0,34375.0,1,APODACA,ARTEMIO TREVIÑO,GUADALUPE,BENITO JUAREZ,2014
33714.0,33820.0,1,APODACA,HACIENDA DEL MEZQUITAL,APODACA,HUINALA,2014
33714.0,33941.0,1,APODACA,HACIENDA DEL MEZQUITAL,CADEREYTA JIMÉNEZ,ADOLFO LOPEZ MATEOS 1ER SECT,2014
33714.0,34527.0,1,APODACA,HACIENDA DEL MEZQUITAL,GUADALUPE,VILLA OLIMPICA,2014
33714.0,34802.0,1,APODACA,HACIENDA DEL MEZQUITAL,JUÁREZ,MONTE KRISTAL,2014
33714.0,35002.0,1,APODACA,HACIENDA DEL MEZQUITAL,MONTERREY,SAN BERNABE X FOMERREY 113,2014
33714.0,35376.0,1,APODACA,HACIENDA DEL MEZQUITAL,MONTERREY,INDEPENDENCIA,2014
33714.0,36425.0,1,APODACA,HACIENDA DEL MEZQUITAL,SANTA CATARINA,RINCON DEL PONIENTE,2014
