source,target,weight
35025,36459,1
35026,35279,1
35026,35286,1
35026,35364,1
35026,36241,1
35028,35285,1
35028,35350,1
35028,35442,1
35028,35957,1
35028,36429,1
35028,36476,1
35029,35111,1
35029,35145,1
35029,35250,1
35029,35251,1
35029,35281,1
35029,35285,1
35029,35358,1
35029,35376,2
35029,35452,1
35029,35517,1
35029,35524,2
35029,35724,1
35029,35783,1
35029,35785,1
35029,36474,1
35030,35064,1
35030,35075,1
35030,35102,1
35030,35174,1
35030,35282,1
35030,35283,1
35030,35350,1
35030,35362,1
35030,35395,1
35030,35449,1
35030,35478,1
35030,35482,1
35030,35937,1
35030,35946,1
35030,35973,1
35033,35111,1
35033,35481,1
35033,35629,1
35033,35638,1
35033,36378,1
35034,35915,1
35034,36247,1
35034,36476,1
35036,35050,1
35036,35123,1
35036,35376,1
35036,36375,1
35038,35133,1
35038,35420,1
35038,35453,1
35038,35860,1
35050,35123,1
35050,35178,1
35050,35250,1
35050,35261,1
35050,35376,1
35050,35377,1
35050,35380,1
35050,35393,1
35050,35716,1
35050,35837,1
35050,35942,1
35050,36037,1
35050,36375,1
35052,35161,1
35052,35234,1
35052,35286,1
35052,35330,1
35052,35368,1
35052,35376,1
35052,35442,1
35052,35724,1
35052,36421,1
35052,36477,1
35061,35102,2
35061,35133,1
35061,35146,1
35061,35259,1
35061,35376,1
35061,35384,1
35061,35404,1
35061,36059,1
35062,35116,1
35062,35300,1
35062,35404,1
35062,35412,1
35064,35078,1
35064,35253,1
35064,35264,1
35064,35267,1
35064,35449,1
35064,35546,1
35064,36310,1
35067,35102,1
35067,35264,1
35067,35325,1
35067,35376,1
35067,35384,1
35067,35496,1
35067,35588,1
35068,35087,1
35068,35102,1
35068,35132,1
35068,35145,1
35068,35161,1
35068,35162,1
35068,35168,1
35068,35169,1
35068,35245,1
35068,35246,1
35068,35251,1
35068,35257,1
35068,35261,1
35068,35264,3
35068,35273,1
35068,35282,1
35068,35283,1
35068,35297,1
35068,35305,1
35068,35369,1
35068,35376,1
35068,35380,1
35068,35384,1
35068,35385,1
35068,35412,1
35068,35424,1
35068,35427,1
35068,35442,1
35068,35450,1
35068,35455,1
35068,35478,1
35068,35532,1
35068,35534,1
35068,35588,1
35068,35696,1
35068,35777,1
35068,35786,1
35068,35875,1
35068,35918,1
35068,35936,1
35068,35963,1
35068,35964,1
35068,36000,1
35068,36061,1
35068,36327,1
35068,36426,1
35068,36446,1
35074,35098,1
35074,35116,1
35074,35125,1
35074,35264,2
35074,35449,1
35074,35933,1
35075,35102,1
35075,35174,1
35075,35261,1
35075,35282,1
35075,35350,1
35075,35449,1
35075,35946,1
35078,35172,1
35078,35209,1
35078,35264,1
35078,35449,2
35078,36310,1
35078,36519,1
35079,35246,1
35079,35330,1
35079,35629,1
35079,35716,1
35079,36311,1
35080,35084,1
35080,35207,1
35080,35404,1
35080,36257,1
35080,36380,1
35082,35111,1
35082,35232,1
35082,35368,1
35082,35376,2
35082,36383,1
35082,36482,1
35083,35247,1
35083,35376,1
35083,35633,1
35084,35207,1
35084,35404,1
35084,36257,1
35084,36380,1
35087,35442,1
35087,35532,1
35087,35534,1
35088,35483,1
35091,35121,1
35091,36277,1
35092,35102,1
35092,35131,1
35092,35264,1
35092,35271,1
35092,35339,1
35092,35524,1
35092,35588,1
35092,36250,1
35092,36329,1
35093,35330,1
35093,35392,1
35096,35243,1
35096,35282,1
35096,35285,1
35096,35362,1
35096,35384,1
35096,35545,1
35096,35937,2
35096,35969,1
35096,36399,1
35098,35168,1
35098,35264,1
35098,35376,1
35098,35449,1
35098,35923,1
35102,35133,2
35102,35146,1
35102,35159,1
35102,35161,1
35102,35164,1
35102,35174,1
35102,35175,1
35102,35236,1
35102,35245,1
35102,35250,2
35102,35259,2
35102,35261,2
35102,35264,5
35102,35271,1
35102,35273,1
35102,35282,2
35102,35289,1
35102,35297,1
35102,35300,1
35102,35325,1
35102,35339,1
35102,35350,1
35102,35365,1
35102,35369,2
35102,35376,3
35102,35377,1
35102,35380,1
35102,35384,4
35102,35385,1
35102,35388,1
35102,35395,1
35102,35404,4
35102,35407,1
35102,35427,1
35102,35449,1
35102,35450,1
35102,35454,1
35102,35464,1
35102,35496,1
35102,35524,3
35102,35546,1
35102,35557,2
35102,35588,4
35102,35638,1
35102,35724,1
35102,35733,1
35102,35781,1
35102,35820,1
35102,35851,1
35102,35918,1
35102,35936,1
35102,35937,1
35102,35941,1
35102,35946,1
35102,35964,1
35102,36001,1
35102,36059,1
35102,36061,1
35102,36065,1
35102,36250,1
35102,36383,1
35102,36415,1
35102,36446,1
35102,36452,1
35102,36462,1
35102,36488,1
35111,35232,1
35111,35250,1
35111,35251,1
35111,35281,1
35111,35286,1
35111,35376,2
35111,35481,1
35111,35524,1
35111,35629,1
35111,35638,1
35111,35783,1
35111,35785,1
35111,36378,1
35116,35172,1
35116,35264,1
35116,35300,1
35116,35404,1
35116,35412,1
35116,35942,1
35117,35125,1
35117,35172,1
35117,35353,1
35117,35392,1
35121,35915,1
35121,36277,1
35121,36377,1
35123,35232,1
35123,35250,1
35123,35290,1
35123,35376,1
35123,35384,1
35123,35443,1
35123,35549,1
35123,35716,1
35123,35991,1
35123,36320,1
35123,36375,1
35123,36459,1
35125,35172,1
35125,35353,1
35125,35392,1
35125,35450,1
35125,35694,1
35125,36459,1
35130,35161,1
35130,35289,1
35130,35376,1
35130,35404,1
35130,35557,1
35130,35785,1
35130,35944,1
35131,35376,1
35131,35534,1
35131,35557,1
35131,36329,1
35131,36340,1
35131,36422,1
35132,35133,1
35132,35209,1
35132,35245,1
35132,35283,1
35132,35484,1
35132,35786,1
35132,35875,1
35132,36327,1
35133,35146,1
35133,35162,1
35133,35209,1
35133,35384,1
35133,35404,1
35133,35420,1
35133,35453,1
35133,35464,1
35133,35484,1
35133,35860,1
35133,35937,1
35133,35941,1
35133,36059,1
35133,36253,1
35136,35376,1
35136,35991,1
35136,36245,1
35136,36256,1
35143,35224,1
35143,35240,1
35143,35245,1
35143,35250,1
35143,35264,1
35143,35286,1
35143,35376,2
35143,35380,2
35143,35384,1
35143,35416,1
35143,35454,1
35143,35548,1
35143,35588,1
35143,35917,2
35143,35940,1
35143,36271,1
35143,36352,1
35143,36425,1
35143,36488,1
35145,35169,1
35145,35246,1
35145,35358,1
35145,35416,1
35145,35517,1
35145,35524,1
35145,35724,1
35145,35963,1
35145,36474,1
35146,35384,1
35146,36059,1
35149,35369,1
35149,35376,1
35149,35458,1
35149,35529,1
35149,36251,1
35149,36266,1
35150,35497,1
35150,36277,1
35152,35238,1
35152,35264,1
35152,35376,1
35152,35406,1
35152,36128,1
35157,35442,1
35157,36030,1
35157,36277,1
35157,36404,1
35159,35175,1
35159,35259,1
35159,35369,1
35159,35546,1
35159,35733,1
35161,35162,1
35161,35234,1
35161,35261,2
35161,35264,1
35161,35273,1
35161,35282,1
35161,35286,1
35161,35297,1
35161,35330,1
35161,35368,1
35161,35369,1
35161,35376,3
35161,35380,1
35161,35384,1
35161,35385,1
35161,35392,1
35161,35404,1
35161,35427,1
35161,35442,1
35161,35450,1
35161,35465,1
35161,35545,1
35161,35724,1
35161,35785,1
35161,35918,1
35161,35936,1
35161,35945,1
35161,35964,1
35161,36061,1
35161,36421,1
35161,36446,1
35161,36477,1
35162,35168,1
35162,35178,1
35162,35251,1
35162,35257,1
35162,35261,1
35162,35371,1
35162,35376,3
35162,35392,1
35162,35412,1
35162,35442,1
35162,35449,1
35162,35455,1
35162,35465,1
35162,35545,1
35162,35588,1
35162,35777,1
35162,35788,1
35162,35792,1
35162,35945,1
35162,36000,1
35162,36179,1
35162,36241,1
35162,36253,1
35162,36425,1
35162,36426,1
35164,35264,1
35164,35395,1
35164,35524,1
35164,35588,1
35164,35851,1
35168,35169,2
35168,35172,1
35168,35251,1
35168,35257,1
35168,35261,1
35168,35264,2
35168,35376,2
35168,35384,2
35168,35412,1
35168,35418,1
35168,35455,1
35168,35588,2
35168,35776,1
35168,35777,1
35168,35875,1
35168,35923,1
35168,35931,1
35168,36000,1
35168,36426,1
35168,36516,1
35169,35172,1
35169,35246,1
35169,35261,1
35169,35264,1
35169,35384,1
35169,35454,1
35169,35875,1
35169,35963,1
35169,36516,1
35170,35233,1
35170,35250,1
35170,35752,1
35171,35290,1
35171,35362,1
35171,35464,1
35171,35488,1
35171,35534,1
35171,35588,1
35171,35959,1
35171,36279,1
35172,35209,1
35172,35261,1
35172,35264,2
35172,35282,1
35172,35285,1
35172,35297,1
35172,35353,1
35172,35381,1
35172,35384,1
35172,35392,1
35172,35441,1
35172,35464,1
35172,35483,1
35172,35548,1
35172,35588,1
35172,35638,1
35172,35640,1
35172,35740,1
35172,35875,1
35172,35942,1
35172,36281,1
35172,36516,1
35172,36519,1
35173,35384,1
35173,35502,1
35173,35978,1
35174,35282,1
35174,35350,1
35174,35449,1
35174,35946,1
35175,35259,1
35175,35369,1
35175,35546,1
35175,35733,1
35178,35240,1
35178,35250,1
35178,35261,1
35178,35289,1
35178,35325,1
35178,35371,1
35178,35380,1
35178,35410,1
35178,35442,1
35178,35449,1
35178,35450,1
35178,35458,1
35178,35478,1
35178,35530,1
35178,35588,1
35178,35749,1
35178,35781,1
35178,35788,1
35178,35792,1
35178,35837,1
35178,35942,1
35178,35953,1
35178,36037,1
35178,36179,1
35178,36241,1
35178,36328,1
35178,36459,1
35178,36472,1
35178,36488,1
35178,36502,1
35178,36503,1
35180,35627,1
35180,35635,1
35180,36375,1
35181,35506,1
35203,35285,1
35203,35369,1
35203,35376,1
35203,36486,1
35207,35404,1
35207,36257,1
35207,36380,1
35209,35264,1
35209,35274,1
35209,35484,1
35209,35749,1
35209,36344,1
35209,36378,1
35209,36519,1
35213,35376,1
35213,35404,1
35213,35478,1
35213,35481,1
35213,35710,1
35213,36001,1
35213,36449,1
35213,36471,1
35224,35286,1
35224,35376,1
35224,35380,1
35224,35454,1
35228,35378,1
35228,35412,1
35228,35460,1
35228,35912,1
35228,35937,1
35228,36356,1
35232,35290,1
35232,35376,1
35232,35409,1
35232,35716,1
35232,35829,1
35232,35991,1
35232,36320,1
35232,36484,1
35233,35250,1
35233,35752,1
35234,35286,1
35234,35330,1
35234,35368,1
35234,35376,1
35234,35442,1
35234,35724,1
35234,36421,1
35234,36477,1
35236,35404,1
35236,36462,1
35237,35376,1
35237,35545,1
35237,35572,1
35237,35629,1
35237,36484,1
35238,35264,1
35238,35376,1
35238,35406,1
35238,36128,1
35239,36402,1
35239,36471,1
35240,35264,1
35240,35325,1
35240,35376,1
35240,35384,1
35240,35410,1
35240,35416,1
35240,35436,1
35240,35507,1
35240,35588,2
35240,35694,1
35240,35749,1
35240,35781,1
35240,35917,1
35240,36328,1
35240,36471,1
35240,36488,2
35242,35449,1
35243,35282,1
35243,35687,1
35243,35937,1
35243,35969,1
35245,35246,1
35245,35250,2
35245,35283,1
35245,35293,1
35245,35376,3
35245,35377,1
35245,35380,2
35245,35384,1
35245,35404,1
35245,35407,1
35245,35449,1
35245,35465,1
35245,35517,1
35245,35524,1
35245,35534,1
35245,35588,1
35245,35629,1
35245,35786,1
35245,35808,1
35245,35875,1
35245,35917,1
35245,35937,1
35245,35940,1
35245,36050,1
35245,36271,1
35245,36289,1
35245,36327,1
35245,36352,1
35245,36410,1
35245,36515,1
35246,35330,1
35246,35362,1
35246,35380,1
35246,35629,1
35246,35716,1
35246,35963,1
35246,36026,1
35246,36311,1
35246,36410,1
35247,35376,1
35247,35633,1
35248,35424,1
35250,35251,1
35250,35259,1
35250,35261,1
35250,35281,1
35250,35286,1
35250,35300,1
35250,35376,2
35250,35380,2
35250,35407,1
35250,35524,2
35250,35638,1
35250,35716,1
35250,35752,1
35250,35783,1
35250,35785,1
35250,35837,1
35250,35917,1
35250,35940,1
35250,35942,1
35250,36037,1
35250,36271,1
35250,36281,1
35250,36352,1
35251,35257,1
35251,35281,1
35251,35376,2
35251,35412,1
35251,35455,1
35251,35524,1
35251,35588,1
35251,35777,1
35251,35783,1
35251,35785,1
35251,36000,1
35251,36426,1
35253,35264,1
35253,35267,1
35253,35629,1
35253,36340,1
35257,35376,1
35257,35412,1
35257,35455,1
35257,35588,1
35257,35777,1
35257,36000,1
35257,36426,1
35259,35277,1
35259,35288,1
35259,35369,1
35259,35376,1
35259,35404,1
35259,35546,1
35259,35716,1
35259,35733,1
35259,35837,1
35259,36281,1
35261,35264,3
35261,35273,1
35261,35282,1
35261,35297,1
35261,35365,1
35261,35369,1
35261,35376,1
35261,35377,1
35261,35380,2
35261,35384,2
35261,35385,1
35261,35392,1
35261,35427,1
35261,35450,1
35261,35454,1
35261,35465,1
35261,35545,1
35261,35557,1
35261,35837,1
35261,35918,1
35261,35936,1
35261,35942,1
35261,35945,1
35261,35964,1
35261,36037,1
35261,36061,1
35261,36446,1
35261,36516,1
35264,35267,1
35264,35271,1
35264,35273,1
35264,35279,1
35264,35282,2
35264,35290,1
35264,35297,1
35264,35305,1
35264,35325,1
35264,35339,1
35264,35365,1
35264,35369,1
35264,35376,4
35264,35377,1
35264,35380,1
35264,35384,5
35264,35385,1
35264,35395,1
35264,35404,1
35264,35406,1
35264,35412,1
35264,35416,1
35264,35418,1
35264,35420,1
35264,35424,1
35264,35425,1
35264,35427,1
35264,35445,1
35264,35449,1
35264,35450,1
35264,35454,1
35264,35461,1
35264,35478,1
35264,35496,1
35264,35524,2
35264,35532,1
35264,35534,1
35264,35557,1
35264,35588,5
35264,35696,1
35264,35776,1
35264,35851,1
35264,35897,1
35264,35913,1
35264,35915,1
35264,35917,1
35264,35918,1
35264,35925,1
35264,35931,1
35264,35936,1
35264,35964,1
35264,36001,1
35264,36061,1
35264,36128,1
35264,36250,1
35264,36329,1
35264,36404,1
35264,36425,1
35264,36446,1
35264,36488,3
35264,36516,1
35264,36519,1
35266,35360,1
35266,35376,1
35266,35395,1
35266,35532,1
35266,35629,1
35266,35656,1
35266,35973,1
35266,36001,1
35267,35420,1
35267,35557,1
35271,35339,1
35271,35524,1
35271,35588,1
35271,36250,1
35271,36421,1
35273,35282,1
35273,35297,1
35273,35369,1
35273,35380,1
35273,35384,1
35273,35385,1
35273,35427,1
35273,35450,1
35273,35918,1
35273,35936,1
35273,35964,1
35273,36061,1
35273,36319,1
35273,36446,1
35274,35535,1
35274,35749,1
35274,36378,1
35277,35288,1
35277,35837,1
35279,35282,1
35279,35286,1
35279,35364,1
35279,35412,1
35279,35425,1
35279,35445,1
35279,35461,1
35279,35500,1
35279,35534,1
35279,35565,1
35279,35588,1
35279,35915,1
35279,36241,1
35279,36329,1
35279,36425,1
35279,36463,1
35279,36469,1
35279,36488,1
35281,35376,1
35281,35524,1
35281,35783,1
35281,35785,1
35282,35297,1
35282,35350,1
35282,35369,1
35282,35380,1
35282,35384,1
35282,35385,1
35282,35425,1
35282,35427,1
35282,35445,1
35282,35449,1
35282,35450,1
35282,35461,1
35282,35534,1
35282,35548,2
35282,35915,1
35282,35918,1
35282,35936,1
35282,35937,1
35282,35946,1
35282,35964,1
35282,35969,1
35282,36061,1
35282,36329,1
35282,36425,1
35282,36446,1
35282,36488,1
35283,35376,1
35283,35395,1
35283,35478,1
35283,35506,1
35283,35524,1
35283,35786,1
35283,35869,1
35283,35875,1
35283,35937,1
35283,36327,1
35283,36484,1
35285,35350,1
35285,35362,1
35285,35369,1
35285,35376,2
35285,35381,1
35285,35384,1
35285,35441,1
35285,35442,1
35285,35452,1
35285,35464,1
35285,35545,1
35285,35937,1
35285,35957,1
35285,36281,1
35285,36399,1
35285,36429,1
35285,36476,1
35285,36486,1
35286,35330,1
35286,35364,1
35286,35368,1
35286,35376,2
35286,35380,1
35286,35442,1
35286,35454,1
35286,35638,1
35286,35724,1
35286,36241,1
35286,36421,1
35286,36477,1
35288,35837,1
35289,35376,1
35289,35384,1
35289,35436,1
35289,35478,1
35289,35482,1
35289,35530,1
35289,35545,2
35289,35557,1
35289,35588,1
35289,35629,1
35289,35836,1
35289,35944,1
35289,36001,1
35289,36061,1
35289,36488,1
35289,36502,1
35290,35362,1
35290,35376,1
35290,35404,1
35290,35412,1
35290,35420,1
35290,35464,1
35290,35488,1
35290,35534,1
35290,35588,1
35290,35716,1
35290,35897,1
35290,35959,1
35290,35991,1
35290,36279,1
35290,36320,1
35290,36404,1
35290,36488,1
35291,35638,1
35291,36420,1
35293,35377,1
35293,35517,1
35293,35588,1
35293,35629,1
35293,35937,1
35293,36289,1
35293,36515,1
35295,35358,1
35295,35376,1
35295,35412,1
35297,35369,1
35297,35380,1
35297,35384,1
35297,35385,1
35297,35427,1
35297,35450,1
35297,35588,1
35297,35918,1
35297,35936,1
35297,35964,1
35297,36061,1
35297,36446,1
35300,35404,1
35300,35412,1
35305,35424,1
35305,35696,1
35324,36128,1
35325,35376,1
35325,35384,1
35325,35410,1
35325,35496,1
35325,35588,2
35325,35749,1
35325,35781,1
35325,36328,1
35330,35368,1
35330,35376,1
35330,35392,1
35330,35442,1
35330,35629,1
35330,35716,1
35330,35724,1
35330,36311,1
35330,36421,1
35330,36477,1
35339,35524,1
35339,35588,1
35339,36250,1
35350,35416,1
35350,35442,1
35350,35449,1
35350,35450,1
35350,35588,1
35350,35946,1
35350,35957,1
35350,36128,1
35350,36429,1
35350,36476,1
35353,35392,1
35358,35376,2
35358,35412,1
35358,35514,1
35358,35517,1
35358,35524,1
35358,35645,1
35358,35724,1
35358,36459,1
35358,36474,1
35359,35380,1
35359,35412,1
35359,35841,1
35359,35937,1
35359,36484,1
35360,35376,1
35360,35395,1
35360,35532,1
35360,35629,1
35360,35656,1
35360,35973,1
35360,36001,1
35362,35384,1
35362,35464,1
35362,35482,1
35362,35488,1
35362,35534,1
35362,35545,1
35362,35588,1
35362,35937,1
35362,35959,1
35362,36026,1
35362,36279,1
35362,36399,1
35364,36241,1
35365,35377,1
35365,35454,1
35365,35557,1
35368,35376,2
35368,35418,1
35368,35442,1
35368,35724,1
35368,36383,1
35368,36421,1
35368,36477,1
35368,36482,1
35369,35376,2
35369,35380,1
35369,35384,1
35369,35385,1
35369,35427,1
35369,35450,1
35369,35458,1
35369,35529,1
35369,35546,1
35369,35724,1
35369,35733,1
35369,35918,1
35369,35936,1
35369,35964,1
35369,35980,1
35369,36061,1
35369,36251,1
35369,36266,1
35369,36438,1
35369,36446,1
35369,36486,1
35371,35442,1
35371,35449,1
35371,35788,1
35371,35792,1
35371,36179,1
35371,36241,1
35376,35380,1
35376,35381,1
35376,35384,4
35376,35392,1
35376,35395,1
35376,35404,5
35376,35406,1
35376,35407,1
35376,35410,1
35376,35412,3
35376,35416,1
35376,35420,1
35376,35436,1
35376,35442,1
35376,35449,1
35376,35452,1
35376,35454,1
35376,35455,1
35376,35458,1
35376,35465,2
35376,35478,1
35376,35481,1
35376,35482,1
35376,35483,1
35376,35496,1
35376,35506,1
35376,35514,1
35376,35524,3
35376,35529,1
35376,35532,1
35376,35534,2
35376,35545,3
35376,35572,1
35376,35587,1
35376,35588,4
35376,35627,1
35376,35629,2
35376,35633,1
35376,35637,1
35376,35645,1
35376,35656,1
35376,35710,1
35376,35724,1
35376,35777,1
35376,35779,1
35376,35783,1
35376,35785,2
35376,35808,1
35376,35825,1
35376,35869,1
35376,35872,1
35376,35873,1
35376,35897,1
35376,35917,1
35376,35923,1
35376,35931,1
35376,35945,1
35376,35973,1
35376,35991,1
35376,36000,1
35376,36001,2
35376,36050,1
35376,36059,1
35376,36128,1
35376,36245,1
35376,36251,1
35376,36256,1
35376,36257,1
35376,36266,1
35376,36319,1
35376,36362,1
35376,36375,1
35376,36383,1
35376,36404,1
35376,36421,1
35376,36422,1
35376,36426,1
35376,36449,1
35376,36459,1
35376,36471,1
35376,36477,1
35376,36482,1
35376,36484,2
35376,36486,1
35376,36488,2
35377,35393,1
35377,35454,1
35377,35517,1
35377,35557,1
35377,35588,1
35377,35629,1
35377,35716,1
35377,35937,1
35377,36289,1
35377,36515,1
35378,35412,1
35378,35460,1
35378,35912,1
35378,35937,1
35378,36356,1
35380,35384,1
35380,35385,1
35380,35407,1
35380,35412,1
35380,35427,1
35380,35447,1
35380,35450,1
35380,35454,1
35380,35524,1
35380,35788,1
35380,35837,1
35380,35841,1
35380,35917,1
35380,35918,1
35380,35936,1
35380,35937,1
35380,35940,1
35380,35942,1
35380,35964,1
35380,36037,1
35380,36061,1
35380,36266,1
35380,36271,1
35380,36352,1
35380,36410,1
35380,36446,1
35380,36459,1
35380,36484,1
35380,36488,1
35381,35441,1
35381,35464,1
35381,36281,1
35384,35385,1
35384,35404,1
35384,35416,1
35384,35418,1
35384,35427,1
35384,35436,1
35384,35443,1
35384,35447,1
35384,35449,1
35384,35450,1
35384,35460,1
35384,35465,1
35384,35482,1
35384,35496,1
35384,35502,1
35384,35534,1
35384,35545,2
35384,35549,1
35384,35588,4
35384,35638,1
35384,35776,1
35384,35808,1
35384,35917,1
35384,35918,1
35384,35931,1
35384,35936,1
35384,35937,1
35384,35964,1
35384,35978,1
35384,36050,1
35384,36059,1
35384,36061,1
35384,36399,1
35384,36446,1
35384,36452,1
35384,36457,1
35384,36459,1
35384,36471,1
35384,36488,2
35384,36516,1
35385,35427,1
35385,35450,1
35385,35918,1
35385,35936,1
35385,35964,1
35385,36061,1
35385,36446,1
35392,35465,1
35392,35545,1
35392,35945,1
35393,35716,1
35395,35478,1
35395,35524,1
35395,35532,1
35395,35588,1
35395,35629,1
35395,35656,1
35395,35851,1
35395,35937,1
35395,35973,1
35395,36001,1
35400,36241,1
35404,35412,2
35404,35420,1
35404,35449,1
35404,35464,1
35404,35465,1
35404,35534,1
35404,35627,1
35404,35785,1
35404,35808,1
35404,35873,1
35404,35897,1
35404,35931,1
35404,35937,1
35404,35941,1
35404,36050,1
35404,36257,1
35404,36307,1
35404,36380,1
35404,36404,1
35404,36415,1
35404,36462,1
35404,36488,1
35406,36128,1
35407,35447,1
35407,35524,2
35407,35788,1
35407,36266,1
35407,36459,1
35407,36488,1
35409,35829,1
35409,36484,1
35410,35588,1
35410,35749,1
35410,35781,1
35410,36328,1
35410,36362,1
35412,35420,1
35412,35455,1
35412,35460,1
35412,35588,2
35412,35777,1
35412,35841,1
35412,35897,1
35412,35912,1
35412,35937,2
35412,36000,1
35412,36356,1
35412,36404,1
35412,36426,1
35412,36463,1
35412,36469,1
35412,36484,1
35412,36488,1
35416,35450,1
35416,35588,2
35416,35917,1
35416,36128,1
35416,36488,1
35418,35776,1
35418,35931,1
35420,35453,1
35420,35557,1
35420,35860,1
35420,35897,1
35420,36404,1
35420,36488,1
35424,35696,1
35424,36310,1
35425,35445,1
35425,35461,1
35425,35534,1
35425,35915,1
35425,36329,1
35425,36425,1
35425,36488,1
35427,35450,1
35427,35918,1
35427,35936,1
35427,35964,1
35427,36061,1
35427,36446,1
35436,35482,1
35436,35507,1
35436,35545,1
35436,35694,1
35436,36488,1
35441,35464,1
35441,36281,1
35442,35449,1
35442,35534,1
35442,35686,1
35442,35724,1
35442,35788,1
35442,35792,1
35442,35797,1
35442,35957,1
35442,36030,1
35442,36179,1
35442,36241,1
35442,36277,1
35442,36404,1
35442,36421,1
35442,36429,1
35442,36476,1
35442,36477,1
35443,35549,1
35443,36459,1
35445,35461,1
35445,35534,1
35445,35915,1
35445,36329,1
35445,36337,1
35445,36425,1
35445,36488,1
35447,35524,1
35447,35788,1
35447,36266,1
35447,36459,1
35447,36471,1
35447,36488,1
35449,35465,1
35449,35534,1
35449,35788,1
35449,35792,1
35449,35808,1
35449,35946,1
35449,36050,1
35449,36179,1
35449,36241,1
35449,36310,1
35450,35588,1
35450,35694,1
35450,35918,1
35450,35936,1
35450,35953,1
35450,35964,1
35450,36061,1
35450,36128,1
35450,36446,1
35450,36459,1
35450,36503,1
35453,35860,1
35454,35557,1
35455,35588,1
35455,35777,1
35455,36000,1
35455,36426,1
35458,35529,1
35458,36251,1
35458,36266,1
35458,36459,1
35460,35588,1
35460,35912,1
35460,35937,1
35460,36356,1
35460,36457,1
35461,35534,1
35461,35915,1
35461,36329,1
35461,36425,1
35461,36488,1
35464,35488,1
35464,35534,1
35464,35588,1
35464,35937,1
35464,35941,1
35464,35959,1
35464,36279,1
35464,36281,1
35465,35534,1
35465,35545,1
35465,35808,1
35465,35945,1
35465,36050,1
35473,36307,1
35478,35481,1
35478,35530,1
35478,35532,1
35478,35710,1
35478,35937,1
35478,36001,1
35478,36449,1
35478,36471,1
35478,36488,1
35478,36502,1
35481,35629,1
35481,35638,1
35481,35710,1
35481,36001,1
35481,36378,1
35481,36449,1
35481,36471,1
35482,35545,1
35483,36257,1
35488,35534,1
35488,35588,1
35488,35959,1
35488,36279,1
35489,35707,1
35496,35588,1
35497,36277,1
35498,35641,1
35498,35712,1
35500,35565,1
35502,35978,1
35506,35524,1
35506,35869,1
35506,36484,1
35507,35694,1
35507,36488,1
35514,35645,1
35514,36459,1
35517,35524,1
35517,35588,1
35517,35629,1
35517,35724,1
35517,35937,1
35517,36289,1
35517,36474,1
35517,36515,1
35524,35588,2
35524,35724,1
35524,35783,1
35524,35785,1
35524,35788,1
35524,35851,1
35524,35869,1
35524,36250,1
35524,36266,1
35524,36459,1
35524,36474,1
35524,36484,1
35524,36488,1
35529,36251,1
35529,36266,1
35530,36488,1
35530,36502,1
35532,35629,1
35532,35656,1
35532,35973,1
35532,36001,1
35534,35588,1
35534,35808,1
35534,35915,1
35534,35959,1
35534,36050,1
35534,36279,1
35534,36329,1
35534,36422,1
35534,36425,1
35534,36488,1
35545,35572,1
35545,35588,1
35545,35629,2
35545,35836,1
35545,35937,1
35545,35945,1
35545,36061,1
35545,36399,1
35545,36484,1
35546,35733,1
35548,36425,1
35549,36459,1
35557,35724,1
35557,35944,1
35557,36340,1
35557,36383,1
35572,35629,1
35572,36484,1
35587,35637,1
35587,35825,1
35587,35872,1
35588,35629,2
35588,35638,1
35588,35749,1
35588,35777,1
35588,35781,1
35588,35836,1
35588,35851,1
35588,35917,1
35588,35937,1
35588,35959,1
35588,36000,1
35588,36059,1
35588,36061,1
35588,36128,1
35588,36250,1
35588,36279,1
35588,36289,1
35588,36328,1
35588,36426,1
35588,36452,1
35588,36457,1
35588,36463,1
35588,36469,1
35588,36488,2
35588,36515,1
35625,36049,1
35627,35635,1
35627,35873,1
35627,35931,1
35627,36375,1
35629,35638,1
35629,35656,1
35629,35716,1
35629,35836,1
35629,35937,1
35629,35973,1
35629,36001,1
35629,36061,2
35629,36152,1
35629,36289,1
35629,36311,1
35629,36328,1
35629,36340,1
35629,36378,1
35629,36484,1
35629,36515,1
35635,36375,1
35637,35825,1
35637,35872,1
35638,35740,1
35638,35875,1
35638,36319,1
35638,36378,1
35638,36420,1
35638,36431,1
35638,36452,1
35638,36488,1
35641,35712,1
35645,36459,1
35656,35973,1
35656,36001,1
35686,35797,1
35694,36459,1
35694,36488,1
35710,36001,1
35710,36449,1
35710,36471,1
35716,35991,1
35716,36281,1
35716,36311,1
35716,36320,1
35724,35980,1
35724,36383,1
35724,36421,1
35724,36474,1
35724,36477,1
35740,35875,1
35749,35781,1
35749,36328,1
35749,36378,1
35776,35931,1
35777,36000,1
35777,36426,1
35781,35820,1
35781,36065,1
35781,36328,1
35783,35785,1
35786,35875,1
35786,36327,1
35788,35792,1
35788,36179,1
35788,36241,1
35788,36266,1
35788,36459,1
35788,36488,1
35792,36179,1
35792,36241,1
35808,36050,1
35820,36065,1
35825,35872,1
35829,36484,1
35836,36061,1
35837,35942,1
35837,36037,1
35841,35937,1
35841,36484,1
35856,35875,1
35856,35935,1
35869,36484,1
35873,35931,1
35875,36327,1
35897,36404,1
35897,36488,1
35912,35937,1
35912,36356,1
35913,35925,1
35913,36001,1
35915,36247,1
35915,36329,1
35915,36377,1
35915,36425,1
35915,36476,1
35915,36488,1
